Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition
82,2,1,4.4,1.257,0.483,0,SoB
82,1,2,1.6,1.987,0.522,0,SoB
82,2,2,4.35,2.675,0.661,1,SoB
82,2,2,1.55,4.469,0.94,1,SoB
82,1,2,4.4,4.393,1.303,0,SoB
82,1,2,2.6,1.643,0.636,0,SoB
82,2,2,2.3,3.76,0.44,1,SoB
82,2,2,3.9,1.751,0.974,1,SoB
82,2,2,3.95,1.504,0.626,1,SoB
82,2,2,5.85,1.053,0.742,1,SoB
82,1,1,5.85,1.289,0.88,1,SoB
82,1,1,5.85,2.944,0.77,1,SoB
82,1,2,5.15,45.45,1.266,0,SoB
82,2,2,4.2,2.245,0.781,1,SoB
82,2,1,2.5,1.493,0.856,0,SoB
82,2,2,6,1.342,0.988,1,SoB
82,1,2,6,1.429,0.908,0,SoB
82,1,1,2,2.224,0.567,1,SoB
82,1,1,1.45,1.482,0.601,1,SoB
82,2,1,2.1,34.343,0.988,0,SoB
82,2,2,4.45,2.019,1.018,1,SoB
82,2,2,4.45,1.74,0.699,1,SoB
82,1,1,4.45,1.364,0.704,1,SoB
82,2,2,4.4,1.482,1.135,1,SoB
82,1,1,2.7,1.536,0.924,1,SoB
82,2,1,1.95,2.438,0.594,0,SoB
82,2,1,4.1,2.622,0.603,0,SoB
82,2,2,4.1,2.019,0.532,1,SoB
82,2,1,2.7,2.384,0.634,0,SoB
82,2,2,5,1.794,0.587,1,SoB
82,2,2,4.3,1.611,0.604,1,SoB
82,2,2,4.55,1.687,0.693,1,SoB
82,2,2,4.35,1.106,0.714,1,SoB
82,1,1,2.3,1.569,1.115,1,SoB
82,1,1,5.95,1.214,1.193,1,SoB
82,1,1,4.9,1.966,1.023,1,SoB
82,2,2,5.15,4.017,0.902,1,SoB
82,1,1,1.5,3.416,1.365,1,SoB
82,1,1,5.95,1.482,0.951,1,SoB
82,1,1,5.45,1.88,0.584,1,SoB
82,1,1,5.9,2.073,0.95,1,SoB
82,1,1,5.5,2.718,0.804,1,SoB
82,1,1,2,7.992,0.593,1,SoB
82,2,2,5.4,1.719,0.693,1,SoB
82,1,2,2.25,3.169,0.497,0,SoB
82,1,1,2.4,2.235,1.117,1,SoB
82,1,1,5.8,4.448,0.764,1,SoB
82,2,2,4.5,2.556,0.545,1,SoB
82,2,2,4.25,1.257,0.618,1,SoB
82,2,1,1.45,1.719,1.33,0,SoB
82,1,1,4.9,2.256,0.905,1,SoB
82,2,2,4.7,1.182,0.575,1,SoB
82,1,1,1.95,2.267,1.179,1,SoB
82,2,1,2.2,2.492,0.524,0,SoB
82,2,1,3.15,2.643,1.431,0,SoB
82,1,1,4.7,1.665,0.736,1,SoB
82,2,2,4.6,1.439,1.243,1,SoB
82,2,1,1.7,2.127,0.719,0,SoB
82,1,1,5.4,1.364,0.937,1,SoB
82,2,2,5.1,1.364,0.65,1,SoB
82,1,1,2.4,1.622,0.482,1,SoB
82,2,2,2.45,1.987,0.542,1,SoB
82,2,2,3.9,2.599,1.163,1,SoB
82,2,2,5.65,3.448,1.212,1,SoB
82,1,1,5.15,1.246,0.605,1,SoB
82,2,1,2.1,1.729,0.95,0,SoB
82,2,2,5.65,1.31,0.798,1,SoB
82,1,1,4.25,1.923,0.578,1,SoB
82,1,1,3.8,1.987,0.552,1,SoB
82,1,2,1.85,2.46,0.902,0,SoB
82,2,2,5.75,2.17,2.207,1,SoB
82,1,1,1.05,7.992,1.075,1,SoB
82,2,2,5.05,1.772,0.619,1,SoB
82,1,1,4.9,1.708,1.157,1,SoB
82,2,2,5.2,2.857,0.753,1,SoB
82,1,1,1.55,2.998,0.771,1,SoB
82,1,1,5.9,1.021,1.03,1,SoB
82,1,2,2.1,3.448,0.767,0,SoB
82,1,1,6,1.139,1.419,1,SoB
82,2,2,4.85,2.052,0.87,1,SoB
82,2,2,4.45,2.815,0.789,1,SoB
82,2,2,1.8,5.114,0.722,1,SoB
82,2,2,5.2,1.3,0.597,1,SoB
82,1,1,4.5,2.653,0.719,1,SoB
82,2,2,4.75,1.558,0.631,1,SoB
82,2,2,4.75,1.558,0.684,1,SoB
82,1,1,5.7,1.246,1.225,1,SoB
82,1,1,5.6,2.223,0.702,1,SoB
82,2,2,5.75,2.256,0.799,1,SoB
82,1,1,5.5,0.902,0.78,1,SoB
82,2,2,5.65,1.16,0.557,1,SoB
82,1,1,5.35,3.803,0.984,1,SoB
82,2,2,5.25,1.203,0.834,1,SoB
82,2,2,2.1,2.105,0.533,1,SoB
82,2,2,6,1.654,1.085,1,SoB
82,2,2,5.7,1.698,0.797,1,SoB
82,2,2,5.75,1.031,1.008,1,SoB
82,2,2,5.55,1.826,0.899,1,SoB
82,1,1,5.35,0.956,0.688,1,SoB
82,2,2,5.8,7.304,0.624,1,SoB
82,1,1,5.8,3.641,0.793,1,SoB
82,2,2,1.5,2.857,0.734,1,SoB
82,2,2,5.55,1.321,0.652,1,SoB
82,1,1,5.1,1.268,0.594,1,SoB
82,1,1,2.55,2.707,0.556,1,SoB
82,1,1,3.9,2.267,0.876,1,SoB
82,1,1,5.15,1.848,0.774,1,SoB
82,2,2,5.1,1.482,0.616,1,SoB
82,1,1,4.8,1.525,0.729,1,SoB
82,2,1,5.1,2.105,0.735,0,SoB
82,1,1,4.35,1.236,0.636,1,SoB
82,1,1,4.65,1.31,1.028,1,SoB
82,1,2,1.4,2.471,1.367,0,SoB
82,1,1,3.35,3.9,1.37,1,SoB
82,1,1,2.8,2.095,1.361,1,SoB
82,1,1,2.25,1.955,1.005,1,SoB
82,2,2,4.75,1.257,0.83,1,SoB
82,2,1,1.9,1.675,0.999,0,SoB
82,2,2,1.65,1.407,0.859,1,SoB
82,2,2,6,0.913,1.467,1,SoB
82,2,2,5.7,1.751,1.298,1,SoB
82,1,1,4.45,1.59,0.718,1,SoB
82,1,1,5.1,2.159,1.04,1,SoB
82,1,1,5.1,1.805,0.934,1,SoB
82,1,1,4.9,1.052,0.698,1,SoB
82,1,1,1.55,1.461,0.667,1,SoB
82,1,1,2.35,2.998,1.089,1,SoB
82,1,1,6,0.763,1.232,1,SoB
82,1,1,3.95,2.504,0.488,1,SoB
82,2,2,5.1,2.471,0.676,1,SoB
82,2,2,5.35,1.042,0.7,1,SoB
82,2,2,2.05,2.836,0.579,1,SoB
82,1,1,4.75,3.448,0.66,1,SoB
82,2,2,5.4,1.752,0.662,1,SoB
82,2,2,1.65,2.192,0.548,1,SoB
82,2,2,5.35,1.107,0.68,1,SoB
82,1,1,5.1,2.127,0.611,1,SoB
82,1,1,4.95,1.214,0.754,1,SoB
82,1,1,4.65,2.127,0.67,1,SoB
82,2,2,4.85,1.192,0.962,1,SoB
82,2,2,5.1,4.941,0.872,1,SoB
82,2,2,5.15,1.471,0.874,1,SoB
82,1,1,5.2,2.299,0.685,1,SoB
82,2,2,2,6.896,0.769,1,SoB
82,1,1,1.9,3.889,0.716,1,SoB
82,1,1,5.1,2.417,1.182,1,SoB
82,2,2,4.45,1.322,0.882,1,SoB
82,1,1,5.65,2.191,0.895,1,SoB
82,2,1,2.45,5.275,0.656,0,SoB
82,2,2,4.95,1.268,0.938,1,SoB
82,2,1,4.25,1.278,0.875,0,SoB
82,1,1,1.85,2.18,0.532,1,SoB
82,1,1,5.65,7.681,1.25,1,SoB
82,1,1,4.8,1.149,1.18,1,SoB
82,2,1,5.15,1.396,0.642,0,SoB
82,1,1,2.35,3.266,0.808,1,SoB
82,1,2,1.95,1.6,1.011,0,SoB
82,2,2,2,1.278,0.581,1,SoB
82,1,2,1.85,4.415,0.956,0,SoB
82,1,1,3.4,1.472,0.951,1,SoB
82,2,2,1.4,6.027,0.935,1,SoB
82,1,1,5.45,1.063,0.862,1,SoB
82,2,2,4.3,2.009,0.832,1,SoB
82,2,2,4.9,2.234,0.532,1,SoB
82,1,2,2.45,5.178,0.807,0,SoB
82,1,2,2.05,2.095,0.747,0,SoB
82,1,1,5.6,1.085,0.852,1,SoB
82,1,1,4.95,1.504,0.777,1,SoB
82,2,2,4.85,1.654,0.553,1,SoB
82,2,2,5.9,2.632,1.142,1,SoB
82,2,1,1.45,3.867,0.859,0,SoB
82,1,1,5.05,1.235,0.627,1,SoB
82,2,1,4.55,2.03,0.819,0,SoB
82,1,1,4.4,1.407,0.981,1,SoB
82,2,2,4.7,1.3,0.946,1,SoB
82,1,1,6,0.763,1.123,1,SoB
82,2,1,1.9,3.32,0.687,0,SoB
82,1,1,5.4,1.095,0.647,1,SoB
82,2,2,2.9,2.385,0.649,1,SoB
82,1,1,1.55,1.16,0.815,1,SoB
82,2,2,5.65,2.911,0.786,1,SoB
82,1,2,2.15,2.352,0.731,0,SoB
82,1,1,5.4,0.903,0.709,1,SoB
82,2,1,4.9,1.708,0.798,0,SoB
82,1,1,4,1.58,1.525,1,SoB
82,2,2,5.4,1.128,0.866,1,SoB
82,1,1,5.45,0.784,0.915,1,SoB
82,1,1,5.8,1.858,0.777,1,SoB
82,1,1,5.5,0.902,0.718,1,SoB
82,1,2,2.1,1.859,0.561,0,SoB
82,2,1,5.05,1.944,0.889,0,SoB
82,2,1,5,1.88,0.538,0,SoB
82,2,2,2,1.869,0.822,1,SoB
82,2,2,5.9,1.095,0.606,1,SoB
82,1,1,5.75,0.902,0.621,1,SoB
82,1,1,1.9,3.072,0.707,1,SoB
82,2,2,2,2.073,0.623,1,SoB
82,2,1,1.5,1.815,1.437,0,SoB
82,1,2,4.6,1.203,0.675,0,SoB
82,2,2,5.45,1.289,0.779,1,SoB
82,2,2,5.6,2.428,0.974,1,SoB
82,1,1,1.9,2.095,0.687,1,SoB
82,2,2,5.4,1.042,0.983,1,SoB
82,1,1,1.55,2.234,0.581,1,SoB
82,2,1,1.25,1.494,0.767,0,SoB
82,2,1,1.45,4.232,1.614,0,SoB
82,2,2,3.25,1.085,0.842,1,SoB
82,1,1,3.75,2.084,0.767,1,SoB
82,1,2,1.15,2.707,0.714,0,SoB
82,1,1,3.95,1.676,0.514,1,SoB
82,2,2,1.55,1.278,0.467,1,SoB
82,1,1,4.5,1.396,0.738,1,SoB
82,2,2,4.1,2.524,0.675,1,SoB
82,1,1,1.3,2.277,0.596,1,SoB
82,2,1,3.35,2.256,0.97,0,SoB
82,1,1,3.2,1.386,0.913,1,SoB
82,1,1,3.55,0.999,1.639,1,SoB
82,2,2,5.45,1.225,0.743,1,SoB
82,2,1,2.3,2.084,1.026,0,SoB
82,1,1,5.6,1.224,0.76,1,SoB
82,1,1,4,3.105,0.7,1,SoB
82,2,2,2.2,1.816,0.858,1,SoB
82,1,1,4.2,2.191,0.615,1,SoB
82,2,2,1.7,1.632,1.083,1,SoB
82,1,1,2.3,1.267,0.55,1,SoB
82,2,1,4,1.579,0.617,0,SoB
82,2,2,1.8,3.223,0.553,1,SoB
82,1,2,4.5,1.547,0.684,0,SoB
82,1,1,4.55,2.525,0.698,1,SoB
82,2,2,5,2.406,0.433,1,SoB
82,2,2,4.5,1.804,0.523,1,SoB
82,1,1,2.1,2.138,2.814,1,SoB
82,1,1,2.2,1.547,0.726,1,SoB
82,2,2,5,2.213,0.739,1,SoB
82,2,1,3.8,1.096,1.425,0,SoB
82,2,1,3.1,1.783,1.025,0,SoB
82,1,1,2.2,2.224,0.58,1,SoB
82,2,2,5.05,1.138,0.662,1,SoB
82,2,2,5.25,1.149,0.621,1,SoB
82,2,2,5,1.503,0.715,1,SoB
82,2,2,2.2,1.332,0.441,1,SoB
82,1,1,5.2,2.803,0.728,1,SoB
82,1,1,5.35,2.75,0.788,1,SoB
82,1,1,5.3,1.074,0.767,1,SoB
82,2,2,1.6,1.192,0.659,1,SoB
82,2,2,3.5,1.386,1.122,1,SoB
82,2,2,4.3,3.169,0.565,1,SoB
82,2,1,5.4,1.311,0.858,0,SoB
82,1,1,2.6,1.815,0.811,1,SoB
82,1,1,4.1,2.417,1.19,1,SoB
82,1,1,2.55,2.052,0.657,1,SoB
82,1,1,5.15,1.053,0.821,1,SoB
82,2,2,4.9,0.999,0.616,1,SoB
82,1,1,5.35,0.763,0.607,1,SoB
82,2,2,4.4,1.439,0.543,1,SoB
82,2,1,1.85,2.288,0.704,0,SoB
82,1,1,2.25,1.279,0.641,1,SoB
82,1,1,4.7,2.793,1.007,1,SoB
82,2,2,2.75,2.589,0.721,1,SoB
82,2,2,6,2.138,0.845,1,SoB
82,2,2,5.65,1.461,0.603,1,SoB
82,2,1,1.8,2.599,0.604,0,SoB
82,1,1,5.7,1.032,0.888,1,SoB
82,1,1,2.1,1.568,0.611,1,SoB
82,2,2,4.6,1.676,0.539,1,SoB
82,2,2,2.1,1.268,0.974,1,SoB
82,1,1,2.3,1.59,0.973,1,SoB
82,2,2,4.05,1.343,0.79,1,SoB
82,2,1,2.55,0.892,0.619,0,SoB
82,2,2,5.9,1.021,0.921,1,SoB
83,2,2,5.95,3.609,2.058,1,SoB
83,1,1,1.5,9.249,3.359,1,SoB
83,1,1,6,4.877,1.917,1,SoB
83,1,2,1,7.101,2.366,0,SoB
83,2,2,1.15,4.007,7.088,1,SoB
83,1,2,6,3.308,1.607,0,SoB
83,1,1,1.2,7.863,2.343,1,SoB
83,2,1,1,3.706,1.721,0,SoB
83,2,1,1.45,1.826,1.946,0,SoB
83,1,1,1.25,2.094,2.369,1,SoB
83,1,2,1.1,4.447,2.522,0,SoB
83,1,1,1,1.429,1.268,1,SoB
83,1,1,1.3,5.768,1.768,1,SoB
83,1,2,1.15,2.514,1.952,0,SoB
83,2,2,1.05,2.084,1.587,1,SoB
83,1,1,5.95,1.901,2.44,1,SoB
83,2,1,1.15,3.126,1.912,0,SoB
83,2,2,1,2.825,1.968,1,SoB
83,2,2,6,1.934,3.279,1,SoB
83,2,2,1.15,2.363,3.815,1,SoB
83,2,1,1.2,4.984,1.903,0,SoB
83,2,2,1.1,2.095,2.206,1,SoB
83,2,2,6,1.762,2.145,1,SoB
83,2,1,1.4,1.976,3.038,0,SoB
83,2,2,2,1.568,2.375,1,SoB
83,2,1,1.25,1.622,2.337,0,SoB
83,1,1,1.15,1.536,1.108,1,SoB
83,1,1,1.1,1.096,2.164,1,SoB
83,1,1,1.1,1.493,1.36,1,SoB
83,1,1,1.1,0.903,1.836,1,SoB
83,1,1,1.25,2.654,1.646,1,SoB
83,2,1,1.35,1.311,2.025,0,SoB
83,1,1,1.9,0.988,1.171,1,SoB
83,2,1,1.85,2.578,1.601,0,SoB
83,1,1,1.25,4.425,1.28,1,SoB
83,1,1,1.9,1.644,1.171,1,SoB
83,2,1,1.3,0.913,2.946,0,SoB
83,1,1,1.9,0.805,0.869,1,SoB
83,2,2,1.4,2.385,1.363,1,SoB
83,1,1,5.9,1.268,2.526,1,SoB
83,1,1,1.3,5.328,2.437,1,SoB
83,1,1,5.85,2.352,1.489,1,SoB
83,2,2,2.3,2.739,1.822,1,SoB
83,2,1,1.2,1.515,1.764,0,SoB
83,1,1,5.95,1.482,3.139,1,SoB
83,2,1,2,2.836,1.432,0,SoB
83,2,2,5.8,2.008,3.375,1,SoB
83,2,2,6,2.073,1.279,1,SoB
83,1,1,5.95,7.412,2.47,1,SoB
83,1,2,6,1.751,1.912,0,SoB
83,1,1,6,3.233,2.176,1,SoB
83,2,1,1.35,2.234,1.355,0,SoB
83,2,2,5.9,2.46,2.4,1,SoB
83,2,2,6,1.633,1.895,1,SoB
83,1,2,1.1,2.556,1.485,0,SoB
83,2,2,6,2.782,2.337,1,SoB
83,1,1,5.95,1.826,1.659,1,SoB
83,2,2,6,1.88,1.156,1,SoB
83,2,2,6,2.514,1.619,1,SoB
83,1,1,6,2.482,1.537,1,SoB
83,1,2,3.55,2.202,2.037,0,SoB
83,2,2,1.85,1.869,1.659,1,SoB
83,1,1,6,1.761,1.249,1,SoB
83,1,1,6,1.333,1.852,1,SoB
83,1,1,5.95,1.472,2.13,1,SoB
83,2,1,2.6,3.48,1.159,0,SoB
83,1,1,5.9,1.708,2.719,1,SoB
83,1,1,2.5,2.321,1.104,1,SoB
83,2,2,5.9,2.396,1.477,1,SoB
83,2,2,3.1,1.107,1.211,1,SoB
83,2,1,2.85,2.052,2.023,0,SoB
83,2,2,5.85,2.288,1.571,1,SoB
83,1,1,5.85,1.827,1.635,1,SoB
83,2,2,5.9,2.052,1.476,1,SoB
83,2,2,6,1.643,1.722,1,SoB
83,1,1,6,2.503,1.605,1,SoB
83,2,2,3.3,1.687,3.048,1,SoB
83,2,2,6,1.912,1.34,1,SoB
83,1,1,6,2.45,2.026,1,SoB
83,1,1,3.7,1.762,2.635,1,SoB
83,2,2,6,2.364,2.345,1,SoB
83,2,2,5.95,1.354,1.316,1,SoB
83,1,1,6,3.008,1.834,1,SoB
83,2,2,3.8,2.954,1.636,1,SoB
83,2,1,5.95,2.309,1.168,0,SoB
83,1,1,6,1.214,1.621,1,SoB
83,1,1,6,1.311,1.753,1,SoB
83,1,1,6,1.3,2.182,1,SoB
83,2,2,6,1.774,1.247,1,SoB
83,2,1,6,1.676,3.3,0,SoB
83,1,1,3.1,1.901,1.067,1,SoB
83,1,2,3.4,5.726,4.333,0,SoB
83,1,1,6,1.461,2.139,1,SoB
83,2,2,5.95,2.17,1.349,1,SoB
83,2,2,6,3.062,1.722,1,SoB
83,1,2,5.95,1.375,1.23,0,SoB
83,1,1,5.95,2.17,2.486,1,SoB
83,2,2,6,2.127,1.29,1,SoB
83,2,2,6,1.44,5.524,1,SoB
83,1,2,4.5,1.569,2.069,0,SoB
83,1,1,3.5,3.62,1.575,1,SoB
83,1,1,5.9,2.062,1.354,1,SoB
83,2,2,5.65,2.815,1.374,1,SoB
83,1,2,4.05,1.171,2.694,0,SoB
83,2,2,3.45,1.192,1.968,1,SoB
83,2,1,2.2,1.912,1.62,0,SoB
83,1,1,2.6,1.43,1.773,1,SoB
83,2,1,1.15,0.967,2.189,0,SoB
83,1,1,4.1,1.267,1.929,1,SoB
83,1,1,2.05,1.859,1.497,1,SoB
83,2,2,6,1.945,1.644,1,SoB
83,1,1,5.55,1.998,1.371,1,SoB
83,1,1,4.05,1.966,1.452,1,SoB
83,1,2,5.6,1.59,1.245,0,SoB
83,1,2,5.65,2.064,1.647,0,SoB
83,1,1,1.9,1.977,1.34,1,SoB
83,2,2,5.95,1.805,1.867,1,SoB
83,1,1,5.95,2.588,1.388,1,SoB
83,2,2,6,1.858,2.121,1,SoB
83,1,1,2.7,1.665,3.087,1,SoB
83,2,2,3.95,1.858,1.153,1,SoB
83,1,1,4,1.536,2.69,1,SoB
83,2,1,3.9,1.601,2.36,0,SoB
83,2,2,5.95,1.815,1.52,1,SoB
83,2,1,3.95,1.665,0.974,0,SoB
83,1,1,4.9,1.364,2.249,1,SoB
83,1,1,5.95,1.31,1.659,1,SoB
83,1,1,3.4,1.837,1.407,1,SoB
83,2,2,6,1.729,1.454,1,SoB
83,2,2,5.3,1.773,1.899,1,SoB
83,1,1,6,2.438,1.383,1,SoB
83,1,1,3.75,1.955,1.617,1,SoB
83,1,1,4.2,2.02,1.626,1,SoB
83,2,1,3.4,0.989,1.747,0,SoB
83,2,2,5.95,1.774,1.936,1,SoB
83,2,2,3.05,1.955,1.436,1,SoB
83,1,2,4.1,2.073,1.223,0,SoB
83,2,1,4.05,1.311,1.118,0,SoB
83,1,2,3.5,1.977,1.241,0,SoB
83,2,2,5.95,4.072,1.677,1,SoB
83,1,1,6,2.513,1.465,1,SoB
83,2,1,3.4,1.976,1.129,0,SoB
83,1,1,3.5,2.137,1.083,1,SoB
83,1,2,5.25,2.224,1.588,0,SoB
83,2,1,1.4,2.653,1.313,0,SoB
83,1,1,2.45,2.471,1.29,1,SoB
83,2,1,2.65,2.761,1.6,0,SoB
83,2,2,3.7,2.041,1.613,1,SoB
83,1,1,3.7,2.095,1.819,1,SoB
83,1,1,6,2.342,2.401,1,SoB
83,1,1,3.05,1.751,2.065,1,SoB
83,1,1,5.95,1.461,1.162,1,SoB
83,2,2,3.85,4.254,1.398,1,SoB
83,2,2,5.95,4.06,1.837,1,SoB
83,2,2,5.05,1.332,1.499,1,SoB
83,2,2,5,1.461,1.766,1,SoB
83,1,1,5.35,2.117,1.176,1,SoB
83,2,1,6,2.654,2.846,0,SoB
83,1,1,6,1.429,1.133,1,SoB
83,2,2,3.65,4.19,2.01,1,SoB
83,1,1,6,1.568,1.629,1,SoB
83,2,2,5.85,1.568,1.338,1,SoB
83,2,2,6,1.59,1.439,1,SoB
83,2,2,6,0.913,1.27,1,SoB
83,1,1,5.95,2.299,1.511,1,SoB
83,1,1,6,2.181,1.162,1,SoB
83,2,1,3.7,2.535,1.218,0,SoB
83,1,1,5.45,1.976,1.126,1,SoB
83,2,2,3.85,4.071,1.681,1,SoB
83,2,2,4,2.439,1.527,1,SoB
83,1,1,6,1.504,1.74,1,SoB
83,1,1,6,1.708,2.864,1,SoB
83,2,2,3.6,1.6,1.753,1,SoB
83,1,1,6,1.482,1.222,1,SoB
83,2,2,6,2.482,1.439,1,SoB
83,1,1,5.95,1.718,1.456,1,SoB
83,2,2,4.35,1.643,2.291,1,SoB
83,2,2,6,1.837,1.927,1,SoB
83,2,2,6,2.857,1.238,1,SoB
83,2,2,6,1.418,1.31,1,SoB
83,1,1,6,7.606,1.762,1,SoB
83,1,1,3.5,2.18,0.934,1,SoB
83,2,2,5.95,7.1,1.404,1,SoB
83,2,2,6,5.929,1.141,1,SoB
83,1,1,5.25,1.084,1.136,1,SoB
83,2,2,5.95,2.116,1.902,1,SoB
83,1,1,5.95,2.536,2.255,1,SoB
83,2,2,6,1.912,1.374,1,SoB
83,2,2,6,1.6,1.333,1,SoB
83,1,1,5.9,2.363,1.474,1,SoB
83,2,1,3.5,1.451,1.521,0,SoB
83,1,2,5.95,1.633,1.74,0,SoB
83,2,2,6,1.987,2,1,SoB
83,2,2,6,8.755,2.541,1,SoB
83,1,1,3.1,2.535,1.045,1,SoB
83,2,2,6,2.385,1.593,1,SoB
83,1,1,5.85,1.526,1.281,1,SoB
83,1,1,6,1.483,2.392,1,SoB
83,2,2,5.5,2.137,1.033,1,SoB
83,2,1,5.9,1.558,1.938,0,SoB
83,1,2,1,4.995,3.322,0,SoB
83,1,1,1.25,2.041,2.105,1,SoB
83,2,2,5.85,2.503,1.935,1,SoB
83,1,2,4.25,2.546,3.253,0,SoB
83,1,1,5.9,1.171,1.979,1,SoB
83,2,2,5.75,2.181,1.898,1,SoB
83,1,2,5.85,1.461,2.966,0,SoB
83,1,1,1.15,1.428,1.643,1,SoB
83,1,1,6,2.933,1.627,1,SoB
83,2,1,1.9,1.73,2.347,0,SoB
83,1,1,1.2,1.106,2.699,1,SoB
83,1,1,5.55,1.429,2.298,1,SoB
83,1,1,5.7,1.472,1.147,1,SoB
83,1,1,1.2,1.471,2.208,1,SoB
83,2,2,1.45,1.912,1.475,1,SoB
83,1,2,6,1.955,2.065,0,SoB
83,2,2,6,1.418,1.438,1,SoB
83,2,2,6,1.622,1.618,1,SoB
83,1,1,1,2.009,2.145,1,SoB
83,1,1,5.95,1.085,1.287,1,SoB
83,2,2,5.85,1.181,1.81,1,SoB
83,1,1,2.6,2.192,1.128,1,SoB
83,2,1,1.7,2.428,1.049,0,SoB
83,2,2,1.25,1.622,3.786,1,SoB
83,1,1,2.5,1.353,1.879,1,SoB
83,2,2,1.5,1.095,1.715,1,SoB
83,2,2,5.45,1.923,1.337,1,SoB
83,1,1,5.85,1.31,2.191,1,SoB
83,2,2,5.9,1.827,1.204,1,SoB
83,2,2,5.85,1.773,1.58,1,SoB
83,2,2,5.85,1.332,1.64,1,SoB
83,2,2,5.85,1.268,1.925,1,SoB
83,1,1,3.85,1.278,2.691,1,SoB
83,1,2,5.85,1.504,1.407,0,SoB
83,2,2,5.1,1.074,1.259,1,SoB
83,1,2,1.35,1.289,1.614,0,SoB
83,1,1,1.2,1.633,2.821,1,SoB
83,2,1,1.4,1.256,2.289,0,SoB
83,2,2,5.6,8.261,1.289,1,SoB
83,2,2,5.6,1.193,1.321,1,SoB
83,1,1,5.7,1.021,1.759,1,SoB
83,1,1,5.7,4.469,1.137,1,SoB
83,1,1,5.75,1.59,1.491,1,SoB
83,1,1,3.45,1.203,2.219,1,SoB
83,1,1,2.1,0.967,1.538,1,SoB
83,1,2,3,2.879,1.167,0,SoB
83,2,2,4.2,1.622,1.355,1,SoB
83,2,2,4.1,1.299,0.995,1,SoB
83,1,2,4,2.105,2.576,0,SoB
83,1,1,3.6,2.02,2.37,1,SoB
83,1,1,5.75,2.685,1.886,1,SoB
83,1,1,5.85,1.278,1.287,1,SoB
83,1,1,5.6,1.149,1.4,1,SoB
83,1,2,5.3,2.374,1.101,0,SoB
83,2,2,4.65,1.332,1.726,1,SoB
83,2,2,4.2,1.096,1.677,1,SoB
83,1,1,5.6,1.461,1.478,1,SoB
83,1,1,4.9,1.676,2.258,1,SoB
83,2,2,5.15,1.16,1.515,1,SoB
83,1,1,5.95,1.461,1.693,1,SoB
