Subj_idx,Stimulus,Response,Confidence,RT_dec,Task,Contrast_stair
15,0,0,4,1.251196038,oriwm,0.071
15,0,0,4,0.948839673,oriwm,0.071
15,1,1,4,1.990697755,oriwm,0.071
15,1,0,2,1.411503202,oriwm,0.0685
15,0,0,2,1.527622595,oriwm,0.071
15,1,1,4,1.170048102,oriwm,0.071
15,1,1,3,1.131052302,oriwm,0.071
15,1,1,3,1.236545622,oriwm,0.0685
15,1,1,4,1.011832775,oriwm,0.0685
15,1,0,4,1.040380652,oriwm,0.0685
15,0,0,3,0.945760078,oriwm,0.071
15,1,1,4,1.112414126,oriwm,0.071
15,0,0,4,0.819965795,oriwm,0.071
15,0,1,3,1.026103506,oriwm,0.0685
15,1,1,4,0.900175297,oriwm,0.071
15,1,1,3,1.875036238,oriwm,0.071
15,0,0,4,0.851234301,oriwm,0.071
15,1,1,4,1.043668517,oriwm,0.0685
15,0,0,3,0.929399561,oriwm,0.0685
15,0,0,4,0.980466985,oriwm,0.0685
15,1,0,3,1.797185816,oriwm,0.066
15,1,1,4,1.023457729,oriwm,0.0685
15,1,1,3,1.947517653,oriwm,0.0685
15,0,0,4,1.013766986,oriwm,0.0685
15,1,1,4,1.286448837,oriwm,0.066
15,1,1,3,1.165441022,oriwm,0.066
15,1,1,4,0.922468549,oriwm,0.066
15,1,1,3,1.147803278,oriwm,0.0635
15,0,0,4,1.407685388,oriwm,0.0635
15,1,1,4,0.889589278,oriwm,0.0635
15,0,0,4,1.258540388,oriwm,0.061
15,1,0,3,1.055267902,oriwm,0.061
15,1,1,2,2.955763344,oriwm,0.0635
15,1,1,3,1.323110297,oriwm,0.0635
15,1,1,4,1.171388656,oriwm,0.0635
15,1,1,4,0.881313772,oriwm,0.061
15,1,1,4,0.744100338,oriwm,0.061
15,1,0,3,1.81943087,oriwm,0.061
15,1,0,2,2.390270685,oriwm,0.0635
15,1,1,3,1.060390623,oriwm,0.066
15,0,0,4,1.017648652,oriwm,0.066
15,0,0,4,1.072943293,oriwm,0.066
15,0,0,4,1.088276762,oriwm,0.0635
15,1,1,4,1.426710288,oriwm,0.0635
15,1,1,4,1.257659739,oriwm,0.0635
15,0,0,4,0.900715105,oriwm,0.061
15,0,1,2,1.308913705,oriwm,0.061
15,0,0,4,1.462427761,oriwm,0.0635
15,1,0,3,1.178056507,oriwm,0.0635
15,1,1,3,1.183249928,oriwm,0.066
15,0,0,4,0.916022863,oriwm,0.066
15,1,1,4,1.133951338,oriwm,0.066
15,1,1,4,0.955581209,oriwm,0.0635
15,0,1,2,0.468761898,oriwm,0.0635
15,1,1,3,1.543114665,oriwm,0.066
15,1,0,2,1.035597768,oriwm,0.066
15,0,0,3,1.403898941,oriwm,0.0685
15,0,0,3,1.639527179,oriwm,0.0685
15,0,0,4,1.091937761,oriwm,0.0685
15,1,1,4,1.044639517,oriwm,0.066
15,0,0,4,1.235930198,oriwm,0.066
15,0,1,4,0.89884632,oriwm,0.066
15,0,1,4,1.350743326,oriwm,0.0685
15,1,1,4,1.077000464,oriwm,0.071
15,0,0,3,1.489496711,oriperc,0.0869
15,1,1,4,1.264619093,oriperc,0.0869
15,0,0,4,0.839436348,oriperc,0.0869
15,1,1,4,1.265339667,oriperc,0.0844
15,0,0,3,0.928135828,oriperc,0.0844
15,0,1,4,0.853231337,oriperc,0.0844
15,1,1,4,1.03384934,oriperc,0.0869
15,1,1,4,0.885312894,oriperc,0.0869
15,1,1,3,1.416122161,oriperc,0.0869
15,1,1,3,2.125158913,oriperc,0.0844
15,0,0,4,1.026374134,oriperc,0.0844
15,0,0,4,0.968924669,oriperc,0.0844
15,1,1,3,1.004183302,oriperc,0.0819
15,1,0,4,2.608404051,oriperc,0.0819
15,0,0,4,1.689221298,oriperc,0.0844
15,0,0,4,1.871081972,oriperc,0.0844
15,1,1,4,1.881783976,oriperc,0.0844
15,0,0,4,1.014057183,oriperc,0.0819
15,0,0,3,2.594552065,oriperc,0.0819
15,0,0,4,1.732776755,oriperc,0.0819
15,1,1,4,0.880035163,oriperc,0.0794
15,0,0,4,1.510351849,oriperc,0.0794
15,1,0,2,3.414828022,oriperc,0.0794
15,1,0,3,1.935287448,oriperc,0.0819
15,0,0,4,1.206224707,oriperc,0.0844
15,0,0,4,1.092930988,oriperc,0.0844
15,0,0,4,1.128064266,oriperc,0.0844
15,1,1,4,1.947543153,oriperc,0.0819
15,0,0,4,1.627769576,oriperc,0.0819
15,0,0,4,1.189925839,oriperc,0.0819
15,1,1,4,0.958146733,oriperc,0.0794
15,1,1,3,1.123039138,oriperc,0.0794
15,0,0,4,0.939743525,oriperc,0.0794
15,1,1,4,1.44276337,oriperc,0.0769
15,1,1,4,1.276624789,oriperc,0.0769
15,0,0,4,0.866028134,oriperc,0.0769
15,1,1,4,0.848360313,oriperc,0.0744
15,0,0,4,0.881482232,oriperc,0.0744
15,0,0,4,0.906089439,oriperc,0.0744
15,0,0,4,1.382949692,oriperc,0.0719
15,0,1,3,1.246042968,oriperc,0.0719
15,1,1,2,1.271982602,oriperc,0.0744
15,1,1,3,1.581353927,oriperc,0.0744
15,1,1,3,0.922250371,oriperc,0.0744
15,0,0,4,1.516352416,oriperc,0.0719
15,1,1,4,0.802003645,oriperc,0.0719
15,1,1,4,0.932375669,oriperc,0.0719
15,0,0,4,0.772095712,oriperc,0.0694
15,1,1,4,1.046579692,oriperc,0.0694
15,0,0,2,1.582565785,oriperc,0.0694
15,0,0,3,1.346922721,oriperc,0.0669
15,0,0,4,1.193204591,oriperc,0.0669
15,0,1,4,1.352760833,oriperc,0.0669
15,1,1,3,1.359518864,oriperc,0.0694
15,1,1,3,0.943400394,oriperc,0.0694
15,0,1,3,0.919356907,oriperc,0.0694
15,1,0,2,1.025433502,oriperc,0.0719
15,1,1,4,0.957604428,oriperc,0.0744
15,0,0,4,1.116882315,oriperc,0.0744
15,1,1,4,1.500627427,oriperc,0.0744
15,1,1,4,1.783369579,oriperc,0.0719
15,0,0,4,1.10650352,oriperc,0.0719
15,1,1,4,0.924528316,oriperc,0.0719
15,0,1,3,2.244941061,oriperc,0.0694
15,0,0,4,1.479235808,oriperc,0.0719
15,0,0,4,1.604099755,oriperc,0.0719
15,1,1,4,1.585305914,oriperc,0.0719
15,0,0,3,1.52822254,oriperc,0.0694
15,0,1,2,3.824192885,oriperc,0.0694
15,0,0,4,1.006594978,oriperc,0.0719
15,0,0,4,0.929537311,oriperc,0.0719
15,0,0,4,0.95846447,oriperc,0.0719
15,1,0,4,1.503085752,oriperc,0.0694
15,1,1,4,1.15888001,oriperc,0.0719
15,0,0,4,0.784216251,oriperc,0.0719
15,1,1,3,1.172448203,oriperc,0.0719
15,0,0,4,0.915122654,oriperc,0.0694
15,0,0,3,2.119459677,oriperc,0.0694
15,0,0,4,1.364804482,oriperc,0.0694
15,1,1,4,1.366855651,oriperc,0.0669
15,1,1,4,1.124212912,oriperc,0.0669
15,0,0,4,0.970758411,oriperc,0.0669
15,0,0,3,1.860106584,oriperc,0.0644
15,0,0,2,1.218789385,oriperc,0.0644
15,1,1,4,1.586353135,oriperc,0.0644
15,0,0,3,1.660451744,oriperc,0.0619
15,0,0,4,1.089822262,oriperc,0.0619
15,1,0,3,1.659967496,oriperc,0.0619
15,1,0,3,2.165879487,oriperc,0.0644
15,0,1,3,2.897736134,oriperc,0.0669
15,1,1,4,1.380111292,oriperc,0.0694
15,0,0,3,1.00946659,oriperc,0.0694
15,0,0,3,1.397207464,oriperc,0.0694
15,1,1,3,1.819143889,oriperc,0.0669
15,0,0,4,2.269082741,oriperc,0.0669
15,0,0,4,1.209640318,oriperc,0.0669
15,0,0,3,2.503046307,oriperc,0.0644
15,1,1,4,0.982699745,oriperc,0.0644
15,1,1,3,2.600058901,oriperc,0.0644
15,1,1,3,1.398768897,oriperc,0.0619
15,1,1,4,2.531196018,oriperc,0.068
15,0,0,3,1.742602187,oriperc,0.068
15,1,1,3,1.002391456,oriperc,0.068
15,1,1,4,1.182864066,oriperc,0.0655
15,1,1,3,1.570582776,oriperc,0.0655
15,0,0,4,0.937684259,oriperc,0.0655
15,1,0,2,1.515028813,oriperc,0.063
15,1,1,4,1.126095007,oriperc,0.0655
15,0,0,4,1.147255585,oriperc,0.0655
15,0,0,4,0.952596178,oriperc,0.0655
15,0,0,4,0.949480515,oriperc,0.063
15,0,1,3,1.533933645,oriperc,0.063
15,0,0,3,1.623402975,oriperc,0.0655
15,1,1,4,0.962423193,oriperc,0.0655
15,1,1,3,1.364788356,oriperc,0.0655
15,1,1,3,0.797297312,oriperc,0.063
15,1,1,4,0.761825716,oriperc,0.063
15,1,0,4,0.759395757,oriperc,0.063
15,1,1,4,1.231776483,oriperc,0.0655
15,0,0,4,0.798580315,oriperc,0.0655
15,1,0,3,1.950864291,oriperc,0.0655
15,0,0,4,1.121866693,oriperc,0.068
15,0,0,4,0.975842207,oriperc,0.068
15,0,0,4,1.021794448,oriperc,0.068
15,0,0,3,2.877651584,oriperc,0.0655
15,1,1,2,1.131368809,oriperc,0.0655
15,1,1,3,1.834156334,oriperc,0.0655
15,0,0,4,0.801276099,oriperc,0.063
15,1,0,4,1.206627895,oriperc,0.063
15,0,0,4,3.614822335,oriperc,0.0655
15,0,0,3,1.122292016,oriperc,0.0655
15,0,1,4,1.050032188,oriperc,0.0655
15,0,0,2,1.974757017,oriperc,0.068
15,1,1,4,1.077245204,oriperc,0.068
15,1,1,4,0.827172584,oriperc,0.068
15,1,0,3,1.501663315,oriperc,0.0655
15,1,1,3,1.110844838,oriperc,0.068
15,0,0,4,1.260287814,oriperc,0.068
15,0,0,4,0.948053077,oriperc,0.068
15,0,1,4,1.956716108,oriperc,0.0655
15,1,1,3,1.484155452,oriperc,0.068
15,0,1,3,1.619181086,oriperc,0.068
15,0,0,4,0.917309193,oriperc,0.0705
15,0,0,4,1.689498106,oriperc,0.0705
15,0,0,4,2.242515246,oriperc,0.0705
15,0,1,3,2.099509659,oriperc,0.068
15,0,0,2,2.409247366,oriperc,0.0705
15,0,1,3,1.52793383,oriperc,0.0705
15,1,1,3,1.030155185,oriperc,0.073
15,1,1,3,0.775316281,oriperc,0.073
15,1,0,4,1.368690927,oriperc,0.073
15,0,0,4,1.446396788,oriperc,0.0755
15,1,1,2,3.182131375,oriperc,0.0755
15,0,0,4,1.668767673,oriperc,0.0755
15,0,0,4,1.360586867,oriperc,0.073
15,0,0,4,1.379692888,oriperc,0.073
15,0,0,4,1.167652935,oriperc,0.073
15,0,0,4,0.751787522,oriperc,0.0705
15,1,1,4,1.172799414,oriperc,0.0705
15,0,0,3,1.264255792,oriperc,0.0705
15,1,1,4,1.750667897,oriperc,0.068
15,1,1,4,0.771379071,oriperc,0.068
15,1,1,4,1.380532815,oriperc,0.068
15,1,1,3,1.573680938,oriperc,0.0655
15,1,1,2,2.395155411,oriperc,0.0655
15,0,1,2,2.240480751,oriperc,0.0655
15,1,1,3,1.257218774,oriperc,0.068
15,0,0,4,1.250385044,oriperc,0.068
15,1,1,4,1.08782221,oriperc,0.068
15,0,0,3,1.981914612,oriperc,0.0655
15,1,1,4,1.002658591,oriperc,0.0655
15,0,1,4,1.423696538,oriperc,0.0655
15,0,0,3,1.499887382,oriperc,0.068
15,1,1,4,1.130501036,oriperc,0.068
15,1,0,3,1.19085352,oriperc,0.068
15,0,0,4,1.293945502,oriperc,0.0705
15,1,0,4,0.831164101,oriperc,0.0705
15,0,0,4,1.635780678,oriperc,0.073
15,0,0,4,1.07750061,oriperc,0.073
15,1,1,4,1.334520666,oriperc,0.073
15,0,1,3,2.372566847,oriperc,0.0705
15,1,1,3,1.029150547,oriperc,0.073
15,0,0,4,1.324660899,oriperc,0.073
15,0,0,4,1.107259571,oriperc,0.073
15,0,0,3,1.963195902,oriperc,0.0705
15,0,1,4,1.049170314,oriperc,0.0705
15,1,1,4,1.010843146,oriperc,0.073
15,1,0,2,1.061589401,oriperc,0.073
15,0,0,4,1.007258465,oriperc,0.0755
15,0,0,4,1.150445043,oriperc,0.0755
15,1,0,4,1.066266347,oriperc,0.0755
15,1,1,4,1.406301347,oriperc,0.078
15,1,1,3,1.041114648,oriperc,0.078
15,1,1,2,2.091428736,oriperc,0.078
15,0,0,4,0.891080024,oriperc,0.0755
15,0,0,3,1.337414239,oriperc,0.0755
15,1,0,4,1.091940128,oriperc,0.0755
15,0,0,2,0.991635338,oriperc,0.078
15,0,0,3,1.124945791,oriperc,0.078
15,0,0,3,1.478101071,oriperc,0.078
15,1,0,2,2.641622329,oriperc,0.075
15,0,0,3,0.981679765,oriperc,0.0775
15,1,1,4,0.785043422,oriperc,0.0775
15,1,1,4,0.807297285,oriperc,0.0775
15,0,0,3,1.278436123,oriperc,0.075
15,1,0,4,1.083522106,oriperc,0.075
15,0,0,4,1.253105568,oriperc,0.0775
15,1,0,3,2.951946523,oriperc,0.0775
15,1,1,4,1.114538938,oriperc,0.08
15,0,0,4,0.803455311,oriperc,0.08
15,0,0,4,0.803812226,oriperc,0.08
15,0,1,4,2.770185317,oriperc,0.0775
15,0,0,4,0.83292758,oriperc,0.08
15,0,0,4,1.020560847,oriperc,0.08
15,0,1,3,1.208799139,oriperc,0.08
15,0,0,4,1.938000019,oriperc,0.0825
15,0,0,4,1.069370825,oriperc,0.0825
15,1,1,4,1.152091104,oriperc,0.0825
15,1,1,3,0.815663554,oriperc,0.08
15,0,0,4,0.69755649,oriperc,0.08
15,0,0,4,0.841669391,oriperc,0.08
15,1,0,3,1.310855338,oriperc,0.0775
15,1,0,3,0.983560513,oriperc,0.08
15,0,0,3,1.553868215,oriperc,0.0825
15,1,1,4,1.200778247,oriperc,0.0825
15,0,0,3,1.053410285,oriperc,0.0825
15,1,1,3,1.388025925,oriperc,0.08
15,0,0,4,0.821840188,oriperc,0.08
15,1,1,4,1.569781985,oriperc,0.08
15,1,1,4,0.723239274,oriperc,0.0775
15,1,1,4,1.089994315,oriperc,0.0775
15,0,0,4,0.775420015,oriperc,0.0775
15,0,0,3,1.337142254,oriperc,0.075
15,1,1,3,0.977469639,oriperc,0.075
15,0,0,4,0.898199441,oriperc,0.075
15,1,1,4,0.882803535,oriperc,0.0725
15,0,0,4,0.881114709,oriperc,0.0725
15,1,1,4,1.277977999,oriperc,0.0725
15,1,1,4,0.962428829,oriperc,0.07
15,0,0,4,1.451112931,oriperc,0.07
15,1,1,3,0.981035382,oriperc,0.07
15,1,1,3,1.406621818,oriperc,0.0675
15,0,0,4,1.030681813,oriperc,0.0675
15,1,1,3,1.452417053,oriperc,0.0675
15,1,1,2,1.280737656,oriperc,0.065
15,0,0,4,0.839546939,oriperc,0.065
15,1,0,4,1.205096864,oriperc,0.065
15,0,0,4,0.960192664,oriperc,0.0675
15,1,0,2,3.395693384,oriperc,0.0675
15,1,1,3,0.767102284,oriperc,0.07
15,1,1,4,1.77410927,oriperc,0.07
15,1,1,4,0.639071384,oriperc,0.07
15,0,0,4,0.779020738,oriperc,0.0675
15,0,0,4,0.887001335,oriperc,0.0675
15,1,1,4,1.299876428,oriperc,0.0675
15,1,0,4,1.505290922,oriperc,0.065
15,1,1,4,0.806181857,oriperc,0.0675
15,1,1,4,0.726885634,oriperc,0.0675
15,1,1,4,1.042837698,oriperc,0.0675
15,0,0,4,1.55507326,oriperc,0.065
15,0,1,4,0.922384502,oriperc,0.065
15,0,0,3,1.945341625,oriperc,0.0675
15,0,0,4,1.010081927,oriperc,0.0675
15,0,0,3,1.092902563,oriperc,0.0675
15,1,1,2,2.950394183,oriperc,0.065
15,0,1,3,1.302697541,oriperc,0.065
15,0,1,3,0.789824345,oriperc,0.0675
15,0,0,4,0.947419821,oriperc,0.07
15,1,0,2,2.112991694,oriperc,0.07
15,0,0,3,1.034024062,oriperc,0.0725
15,1,1,4,1.186480568,oriperc,0.0725
15,0,0,4,1.234698463,oriperc,0.0725
15,1,1,4,0.981625977,oriperc,0.07
15,0,0,4,1.038631543,oriperc,0.07
15,0,0,3,2.01961525,oriperc,0.07
15,0,0,4,1.067679355,oriperc,0.0675
15,0,0,4,1.215277548,oriperc,0.0675
15,1,1,3,0.917292425,oriperc,0.0675
15,0,0,4,0.826106806,oriperc,0.065
15,0,0,3,1.29262124,oriperc,0.065
15,1,0,4,1.160044648,oriperc,0.065
15,1,1,4,2.328995521,oriperc,0.0675
15,0,1,2,2.634953478,oriperc,0.0675
15,1,1,3,0.920114687,oriperc,0.07
15,1,1,2,1.996252403,oriperc,0.07
15,0,0,4,0.847842148,oriperc,0.07
15,1,1,3,1.064245907,oriperc,0.0675
15,1,1,3,1.156005208,oriperc,0.0675
15,1,1,3,0.979543559,oriperc,0.0675
15,1,1,3,2.237867418,oriperc,0.065
15,1,0,4,0.897692506,oriperc,0.065
15,1,1,4,1.962129623,oriperc,0.0675
15,1,1,3,0.929214892,oriperc,0.0675
15,1,0,4,0.859491347,oriperc,0.0675
15,1,1,4,1.086049776,oriperc,0.07
15,0,0,4,1.215677374,oriperc,0.07
15,0,0,4,0.955309199,oriperc,0.07
15,0,0,4,1.318885657,oriperc,0.0675
15,0,1,3,1.327075729,oriperc,0.0675
15,0,1,3,1.327881252,oriperc,0.07
15,1,1,4,1.064457543,contrast,0.047
15,-1,-1,3,0.791072996,contrast,0.047
15,-1,-1,3,0.709814767,contrast,0.047
15,1,1,3,1.07129733,contrast,0.042
15,-1,-1,3,0.648060635,contrast,0.042
15,1,1,2,1.883810454,contrast,0.042
15,1,-1,4,0.927093546,contrast,0.037
15,1,1,3,1.060731842,contrast,0.042
15,-1,1,3,1.123253903,contrast,0.042
15,1,-1,3,1.419901045,contrast,0.047
15,-1,-1,3,0.822906686,contrast,0.052
15,-1,1,4,0.936438403,contrast,0.052
15,-1,-1,3,2.077325271,contrast,0.057
15,-1,-1,3,1.341869197,contrast,0.057
15,1,1,3,1.359711878,contrast,0.057
15,1,1,3,0.902750111,contrast,0.052
15,1,1,2,0.814517224,contrast,0.052
15,-1,1,3,0.95330752,contrast,0.052
15,-1,-1,3,1.382965926,contrast,0.057
15,-1,-1,3,0.694717931,contrast,0.057
15,-1,-1,2,1.612737517,contrast,0.057
15,1,-1,3,2.130653838,contrast,0.052
15,-1,-1,3,0.722082723,contrast,0.057
15,1,1,3,1.331888246,contrast,0.057
15,-1,-1,3,0.749028615,contrast,0.057
15,1,-1,4,1.168315232,contrast,0.052
15,-1,-1,4,0.912265285,contrast,0.057
15,1,1,4,0.739956481,contrast,0.057
15,-1,-1,3,0.877022779,contrast,0.057
15,-1,1,2,0.865742229,contrast,0.052
15,1,-1,3,0.779161358,contrast,0.057
15,1,-1,4,1.207389304,contrast,0.062
15,1,-1,4,1.218432016,contrast,0.067
15,1,-1,3,1.338571516,contrast,0.072
15,1,-1,3,1.178849141,contrast,0.077
15,1,1,3,0.650344009,contrast,0.082
15,1,1,4,1.556591608,contrast,0.082
15,1,1,4,0.613819266,contrast,0.082
15,-1,-1,3,0.610900798,contrast,0.077
15,-1,-1,3,0.695019168,contrast,0.077
15,1,1,3,0.837726873,contrast,0.077
15,1,-1,2,0.825708693,contrast,0.072
15,1,1,3,0.863714422,contrast,0.077
15,-1,-1,3,0.637859853,contrast,0.077
15,-1,-1,3,0.562184058,contrast,0.077
15,-1,-1,3,0.521440945,contrast,0.072
15,1,1,3,0.939489673,contrast,0.072
15,-1,-1,3,0.570448172,contrast,0.072
15,-1,-1,4,0.614878486,contrast,0.067
15,-1,-1,4,0.595993423,contrast,0.067
15,1,-1,4,1.392990484,contrast,0.067
15,-1,-1,3,0.685697827,contrast,0.072
15,-1,-1,3,1.162332251,contrast,0.072
15,-1,-1,3,0.721615595,contrast,0.072
15,1,1,3,1.09216418,contrast,0.067
15,1,1,4,1.935894941,contrast,0.067
15,-1,-1,3,0.973362473,contrast,0.067
15,-1,-1,2,0.902710627,contrast,0.062
15,1,-1,3,0.90548307,contrast,0.062
15,-1,-1,3,1.444647005,contrast,0.067
15,1,1,4,0.714363985,contrast,0.067
15,1,-1,3,0.642496005,contrast,0.067
15,-1,-1,3,0.619405369,contrast,0.072
15,1,1,4,0.653683183,contrast,0.072
15,1,-1,3,0.803008199,contrast,0.072
15,1,1,4,0.501500359,contrast,0.077
15,-1,-1,4,0.594400729,contrast,0.077
15,-1,-1,3,0.816153172,contrast,0.077
15,-1,-1,3,0.60825574,contrast,0.072
15,-1,-1,3,0.566862476,contrast,0.072
15,-1,-1,3,0.585868737,contrast,0.072
15,1,1,4,0.744225094,contrast,0.067
15,-1,-1,3,0.873910871,contrast,0.067
15,1,1,2,0.776860021,contrast,0.067
15,1,-1,3,0.702236514,contrast,0.062
15,1,1,4,0.927838074,contrast,0.067
15,-1,-1,4,1.142099764,contrast,0.067
15,1,1,3,0.607252516,contrast,0.067
15,-1,-1,4,0.773287324,contrast,0.062
15,1,1,4,0.67699991,contrast,0.062
15,-1,-1,4,0.798564075,contrast,0.062
15,-1,-1,3,0.61451641,contrast,0.057
15,-1,-1,3,0.607261223,contrast,0.057
15,1,1,4,1.253875189,contrast,0.057
15,-1,1,4,0.689840752,contrast,0.052
15,1,-1,4,0.729962591,contrast,0.057
15,1,1,4,0.81465939,contrast,0.062
15,-1,-1,3,0.622359482,contrast,0.062
15,1,-1,4,0.913233197,contrast,0.062
15,1,1,2,0.948386109,contrast,0.067
15,1,-1,3,1.460314548,contrast,0.067
15,1,1,4,0.845485904,contrast,0.072
15,1,-1,4,0.731513394,contrast,0.072
15,-1,1,3,1.304181862,contrast,0.077
15,-1,-1,3,1.837494103,contrast,0.082
15,-1,-1,2,0.823758528,contrast,0.082
15,1,1,4,0.705610313,contrast,0.082
15,1,-1,3,0.970507172,contrast,0.077
15,-1,-1,4,0.6530801,contrast,0.082
15,1,1,4,0.671472619,contrast,0.082
15,1,1,3,1.633816754,contrast,0.068
15,-1,-1,2,0.871537948,contrast,0.068
15,-1,-1,3,0.756112473,contrast,0.068
15,1,-1,3,1.552090494,contrast,0.063
15,-1,-1,4,0.697725481,contrast,0.068
15,-1,-1,3,0.722208968,contrast,0.068
15,1,1,4,0.784220398,contrast,0.068
15,-1,-1,2,1.335670234,contrast,0.063
15,1,1,3,1.097146435,contrast,0.063
15,-1,1,3,0.718923976,contrast,0.063
15,1,-1,4,0.966407594,contrast,0.068
15,1,1,4,0.950896957,contrast,0.073
15,-1,-1,3,1.780446001,contrast,0.073
15,1,1,4,0.724055627,contrast,0.073
15,-1,-1,4,0.655056926,contrast,0.068
15,-1,-1,3,0.610030833,contrast,0.068
15,-1,-1,2,0.603584598,contrast,0.068
15,1,1,3,0.600209499,contrast,0.063
15,1,1,3,0.629973763,contrast,0.063
15,-1,-1,3,0.609121868,contrast,0.063
15,-1,1,4,0.834578303,contrast,0.058
15,-1,-1,4,0.641576278,contrast,0.063
15,1,1,4,0.768044738,contrast,0.063
15,1,1,3,0.696393119,contrast,0.063
15,-1,-1,3,0.764397749,contrast,0.058
15,-1,-1,2,0.718209835,contrast,0.058
15,-1,-1,3,0.789972541,contrast,0.058
15,1,1,4,1.124287805,contrast,0.053
15,1,-1,4,1.262329468,contrast,0.053
15,-1,-1,4,0.654290106,contrast,0.058
15,1,1,3,0.683732343,contrast,0.058
15,-1,-1,3,0.72525109,contrast,0.058
15,-1,1,4,1.078781433,contrast,0.053
15,-1,-1,4,0.985051766,contrast,0.058
15,1,1,4,0.562380156,contrast,0.058
15,-1,-1,3,0.646210983,contrast,0.058
15,-1,1,4,0.632465598,contrast,0.053
15,-1,1,3,0.668146666,contrast,0.058
15,1,1,4,0.614410031,contrast,0.063
15,1,1,4,0.714848651,contrast,0.063
15,1,1,4,0.754206599,contrast,0.063
15,1,1,4,0.48344813,contrast,0.058
15,-1,-1,3,0.878772672,contrast,0.058
15,-1,1,3,1.016494477,contrast,0.058
15,1,1,3,0.905177839,contrast,0.063
15,-1,-1,4,1.16457225,contrast,0.063
15,1,-1,2,2.114042775,contrast,0.063
15,1,1,4,0.640698747,contrast,0.068
15,1,1,4,1.032675866,contrast,0.068
15,1,1,3,0.873045066,contrast,0.068
15,-1,-1,4,0.792110017,contrast,0.063
15,-1,1,4,0.850571396,contrast,0.063
15,-1,-1,4,0.887197408,contrast,0.068
15,-1,-1,4,1.295662944,contrast,0.068
15,1,1,3,0.864556438,contrast,0.068
15,-1,1,3,2.302883633,contrast,0.063
15,-1,-1,2,0.698034452,contrast,0.068
15,-1,1,4,1.241531492,contrast,0.068
15,1,1,3,1.266438706,contrast,0.073
15,1,-1,4,1.858852927,contrast,0.073
15,1,1,3,0.550161429,contrast,0.078
15,1,1,3,0.531245537,contrast,0.078
15,1,1,4,0.610553065,contrast,0.078
15,1,-1,3,0.593312164,contrast,0.073
15,1,1,4,0.441478653,contrast,0.078
15,1,1,4,0.632659813,contrast,0.078
15,1,-1,3,0.367351293,contrast,0.078
15,-1,-1,3,0.800068676,contrast,0.083
15,-1,-1,3,0.703535281,contrast,0.083
15,1,1,2,0.916169403,contrast,0.083
15,-1,-1,3,1.417902873,contrast,0.078
15,1,1,4,0.693197925,contrast,0.078
15,-1,-1,4,1.135976458,contrast,0.078
15,1,-1,4,1.266468858,contrast,0.073
15,1,1,3,0.679178747,contrast,0.078
15,1,1,4,0.952697011,contrast,0.078
15,1,-1,3,0.79555125,contrast,0.078
15,-1,-1,2,0.669644983,contrast,0.083
15,1,1,4,0.533764067,contrast,0.083
15,1,1,4,0.581613362,contrast,0.083
15,1,-1,4,0.860827709,contrast,0.078
15,1,1,4,0.939132299,contrast,0.083
15,1,1,4,0.571801973,contrast,0.083
15,1,1,4,0.562148987,contrast,0.083
15,1,1,4,0.636838845,contrast,0.078
15,1,-1,3,1.788603698,contrast,0.078
15,1,1,4,0.573089067,contrast,0.083
15,1,-1,3,0.734642087,contrast,0.083
15,1,1,4,0.740565096,contrast,0.088
15,1,1,3,0.620416291,contrast,0.088
15,-1,-1,3,0.695074006,contrast,0.088
15,1,1,4,0.926508621,contrast,0.083
15,-1,-1,2,0.592627055,contrast,0.083
15,-1,-1,2,0.649437101,contrast,0.083
15,-1,-1,3,1.211035986,contrast,0.078
15,-1,1,4,1.256221469,contrast,0.078
15,-1,1,3,0.942259631,contrast,0.083
15,1,-1,2,0.971801818,contrast,0.088
15,-1,-1,3,1.028344971,contrast,0.093
15,1,-1,3,1.141324445,contrast,0.093
15,1,1,3,1.446360766,contrast,0.078
15,1,1,4,0.666338132,contrast,0.078
15,-1,-1,4,0.571669373,contrast,0.078
15,1,1,3,0.581658744,contrast,0.073
15,1,1,4,0.614950472,contrast,0.073
15,-1,-1,2,0.842259924,contrast,0.073
15,-1,-1,3,0.684752783,contrast,0.068
15,-1,1,3,0.733509172,contrast,0.068
15,1,1,4,0.712810974,contrast,0.073
15,-1,-1,3,0.843444858,contrast,0.073
15,-1,1,3,1.04971383,contrast,0.073
15,1,1,4,0.617633348,contrast,0.078
15,-1,-1,2,0.608168447,contrast,0.078
15,1,1,3,0.428767654,contrast,0.078
15,-1,-1,2,0.677150958,contrast,0.073
15,-1,1,4,0.987949063,contrast,0.073
15,1,1,2,1.364307045,contrast,0.078
15,1,1,2,0.638885888,contrast,0.078
15,-1,-1,3,0.728481838,contrast,0.078
15,-1,-1,3,1.020795356,contrast,0.073
15,1,1,4,0.645834455,contrast,0.073
15,1,1,4,0.534637108,contrast,0.073
15,-1,-1,3,0.732439932,contrast,0.068
15,-1,-1,4,0.708819699,contrast,0.068
15,1,1,3,0.694417474,contrast,0.068
15,-1,-1,4,0.629732457,contrast,0.063
15,1,1,3,0.594968102,contrast,0.063
15,1,1,2,0.690180878,contrast,0.063
15,1,1,4,0.74282427,contrast,0.058
15,1,1,4,0.79028907,contrast,0.058
15,-1,-1,4,0.585766623,contrast,0.058
15,1,1,3,0.515783883,contrast,0.053
15,1,-1,4,0.592816111,contrast,0.053
