Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,age,female_male,trial,block,set_size,target_position,Accuracy,Condition
16,0,0,3,1.2784,0.4273,19,1,76,1,12,8,1,FM
16,1,1,1,1.5636,1.1108,19,1,77,1,12,3,1,FM
16,1,0,2,1.2372,0.3533,19,1,78,1,12,2,0,FM
16,1,1,2,1.2792,0.4688,19,1,79,1,11,7,1,FM
16,0,1,2,1.6802,0.7081,19,1,80,1,11,1,0,FM
16,0,0,3,1.3222,0.6257,19,1,81,1,10,10,1,FM
16,1,1,4,1.2164,0.6147,19,1,82,1,10,6,1,FM
16,0,0,4,1.3523,0.6334,19,1,83,1,11,6,1,FM
16,0,0,4,1.0364,0.4077,19,1,84,1,12,9,1,FM
16,1,0,4,1.0466,0.3948,19,1,85,1,12,8,0,FM
16,1,1,4,1.7972,0.4689,19,1,86,1,11,1,1,FM
16,1,1,4,1.5966,1.7612,19,1,87,1,11,10,1,FM
16,0,1,1,1.852,1.1504,19,1,88,1,12,7,0,FM
16,1,1,4,2.4328,0.6329,19,1,89,1,11,7,1,FM
16,1,0,3,1.5927,0.5086,19,1,90,1,11,3,0,FM
16,1,1,3,1.4071,0.7479,19,1,91,1,10,6,1,FM
16,1,1,4,0.911,0.4901,19,1,92,1,10,4,1,FM
16,0,0,4,1.5908,0.7727,19,1,93,1,11,2,1,FM
16,1,0,2,1.2332,0.8418,19,1,94,1,12,5,0,FM
16,0,0,2,2.3116,0.4779,19,1,95,1,11,8,1,FM
16,1,0,2,1.5222,0.5101,19,1,96,1,11,1,0,FM
16,0,0,4,1.1636,0.613,19,1,97,1,10,6,1,FM
16,1,0,3,1.1939,0.6328,19,1,98,1,10,8,0,FM
16,1,1,4,1.1533,0.5009,19,1,99,1,9,7,1,FM
16,1,1,3,1.1096,0.4792,19,1,100,1,9,1,1,FM
16,1,1,4,1.0166,0.4258,19,1,101,1,10,8,1,FM
16,0,0,4,1.8384,0.3428,19,1,102,1,11,10,1,FM
16,0,0,4,0.932,0.3534,19,1,103,1,12,12,1,FM
16,0,0,4,1.1202,0.3431,19,1,104,1,12,7,1,FM
16,1,1,4,0.7611,0.4059,19,1,105,1,12,5,1,FM
16,1,1,4,0.9196,0.3555,19,1,106,1,12,7,1,FM
16,0,0,4,1.0469,0.354,19,1,107,1,12,11,1,FM
16,0,0,4,1.1959,0.4802,19,1,108,1,12,8,1,FM
16,0,0,4,1.0432,0.4481,19,1,109,1,12,6,1,FM
16,0,0,4,0.9523,0.5227,19,1,110,1,12,11,1,FM
16,0,0,4,1.0781,0.4469,19,1,111,1,12,6,1,FM
16,1,1,4,1.1527,0.4382,19,1,112,1,12,11,1,FM
16,0,0,1,1.9981,1.028,19,1,113,1,12,5,1,FM
16,1,1,2,1.0386,0.4781,19,1,114,1,12,2,1,FM
16,0,1,3,1.1966,0.4373,19,1,115,1,12,10,0,FM
16,1,1,3,1.5215,0.5462,19,1,116,1,11,10,1,FM
16,0,1,2,0.9204,0.478,19,1,117,1,11,5,0,FM
16,1,1,4,0.9193,0.3965,19,1,118,1,10,6,1,FM
16,0,0,3,1.6804,0.5193,19,1,119,1,10,3,1,FM
16,0,0,3,1.1133,0.5304,19,1,120,1,11,11,1,FM
17,0,1,4,1.3417,0.616,23,1,1,1,6,3,0,FM
17,0,0,4,1.057,0.5015,23,1,2,1,6,5,1,FM
17,1,0,2,1.0565,0.5226,23,1,3,1,6,5,0,FM
17,0,0,2,1.1096,0.4088,23,1,4,1,5,3,1,FM
17,0,0,4,0.993,0.4704,23,1,5,1,5,2,1,FM
17,1,1,4,1.5212,0.4687,23,1,6,1,6,5,1,FM
17,1,1,4,1.295,0.4811,23,1,7,1,7,3,1,FM
17,0,0,3,1.0126,0.7297,23,1,8,1,8,4,1,FM
17,0,1,4,1.2256,0.3553,23,1,9,1,9,1,0,FM
17,1,0,3,1.0028,0.4916,23,1,10,1,8,6,0,FM
17,1,0,1,1.3204,0.8025,23,1,11,1,7,2,0,FM
17,1,1,3,1.0883,0.4397,23,1,12,1,6,2,1,FM
17,1,1,4,1.2479,0.3642,23,1,13,1,6,2,1,FM
17,0,1,3,1.0441,0.438,23,1,14,1,7,7,0,FM
17,0,0,4,1.2478,0.8435,23,1,15,1,6,4,1,FM
17,1,1,2,1.4725,0.2922,23,1,16,1,6,3,1,FM
17,0,0,3,1.1624,0.5837,23,1,17,1,7,2,1,FM
17,0,1,4,1.0144,0.3967,23,1,18,1,8,3,0,FM
17,0,1,3,1.1747,0.3538,23,1,19,1,7,6,0,FM
17,1,1,2,1.152,0.5317,23,1,20,1,6,3,1,FM
17,0,0,3,1.2405,0.6775,23,1,21,1,6,2,1,FM
17,0,0,4,1.4408,0.5211,23,1,22,1,7,6,1,FM
17,1,1,4,1.4504,0.3243,23,1,23,1,8,8,1,FM
17,0,0,4,1.1637,0.3247,23,1,24,1,9,3,1,FM
17,1,1,3,1.1726,0.5541,23,1,25,1,10,4,1,FM
17,1,0,2,1.215,0.8327,23,1,26,1,11,11,0,FM
17,1,1,2,1.2893,0.3244,23,1,27,1,10,7,1,FM
17,1,0,1,1.2048,0.1571,23,1,28,1,10,6,0,FM
17,0,0,3,0.8249,0.3978,23,1,29,1,9,7,1,FM
17,1,0,2,1.0256,0.7188,23,1,30,1,9,4,0,FM
17,0,0,3,1.0776,0.441,23,1,31,1,8,7,1,FM
17,0,1,3,1.1521,0.406,23,1,32,1,8,6,0,FM
17,0,0,2,1.2465,0.7605,23,1,33,1,7,2,1,FM
17,1,1,4,1.7965,0.4791,23,1,34,1,7,6,1,FM
17,0,0,1,1.3205,0.1278,23,1,35,1,8,4,1,FM
17,0,0,3,1.4784,0.7148,23,1,36,1,9,5,1,FM
17,1,0,2,1.1198,0.7308,23,1,37,1,10,7,0,FM
17,1,1,3,1.1195,0.4381,23,1,38,1,9,7,1,FM
17,0,0,1,1.596,0.3985,23,1,39,1,9,2,1,FM
17,1,1,4,1.2692,0.4502,23,1,40,1,10,3,1,FM
17,1,1,3,1.3002,0.3565,23,1,41,1,11,11,1,FM
17,0,1,2,1.3432,0.7176,23,1,42,1,12,7,0,FM
17,0,0,3,0.9934,0.3985,23,1,43,1,11,1,1,FM
17,0,1,3,1.236,0.3964,23,1,44,1,11,6,0,FM
17,0,1,4,1.0778,0.4274,23,1,45,1,10,7,0,FM
17,1,1,3,1.1621,0.3552,23,1,46,1,9,2,1,FM
17,1,0,4,1.1845,0.3549,23,1,47,1,9,1,0,FM
17,1,1,3,1.1515,0.3969,23,1,48,1,8,3,1,FM
17,0,0,2,1.114,0.3446,23,1,49,1,8,3,1,FM
17,1,1,1,1.2798,0.521,23,1,50,1,9,6,1,FM
17,0,0,2,1.1429,0.2799,23,1,51,1,10,5,1,FM
17,0,1,2,1.3944,0.5108,23,1,52,1,11,10,0,FM
17,0,1,3,1.3822,0.81,23,1,53,1,10,8,0,FM
17,1,0,4,1.4729,0.5318,23,1,54,1,9,6,0,FM
17,1,1,4,1.3925,0.6178,23,1,55,1,8,3,1,FM
17,0,0,4,1.1972,0.4489,23,1,56,1,8,4,1,FM
17,0,0,4,0.7191,0.9558,23,1,57,1,9,2,1,FM
17,1,0,1,1.4367,0.5624,23,1,58,1,10,6,0,FM
17,1,1,3,1.3965,0.802,23,1,59,1,9,6,1,FM
17,0,0,4,1.1938,0.8833,23,1,60,1,9,4,1,FM
17,0,0,4,0.9205,0.3656,23,1,61,1,10,3,1,FM
17,1,1,4,1.0576,0.4914,23,1,62,1,11,3,1,FM
17,1,1,3,1.368,0.6453,23,1,63,1,12,6,1,FM
17,1,1,3,1.6809,1.0174,23,1,64,1,12,1,1,FM
17,1,0,1,1.0133,0.5623,23,1,65,1,12,8,0,FM
17,0,0,4,1.923,0.9052,23,1,66,1,11,9,1,FM
17,1,0,2,1.1304,0.7085,23,1,67,1,11,11,0,FM
17,0,0,3,1.1729,0.6257,23,1,68,1,10,8,1,FM
17,0,1,3,1.1318,0.5962,23,1,69,1,10,3,0,FM
17,0,0,2,1.3634,0.3139,23,1,70,1,9,5,1,FM
17,1,0,2,1.0103,1.3689,23,1,71,1,9,8,0,FM
17,0,0,3,0.93,1.0277,23,1,72,1,8,5,1,FM
17,1,1,3,1.3263,0.4163,23,1,73,1,8,1,1,FM
17,0,0,3,0.9198,0.6746,23,1,74,1,9,1,1,FM
17,1,1,2,1.6376,0.564,23,1,75,1,10,4,1,FM
17,0,1,3,1.6056,0.5951,23,1,76,1,11,10,0,FM
17,1,0,1,1.3206,0.6328,23,1,77,1,10,2,0,FM
17,1,1,3,1.1304,0.5429,23,1,78,1,9,1,1,FM
17,0,0,3,1.1415,0.7897,23,1,79,1,9,7,1,FM
17,0,0,2,1.2895,0.355,23,1,80,1,10,6,1,FM
17,0,1,2,1.4388,0.8731,23,1,81,1,11,3,0,FM
17,1,0,2,1.1734,0.3553,23,1,82,1,10,4,0,FM
17,1,1,1,1.9986,0.7515,23,1,83,1,9,6,1,FM
17,1,0,1,1.2787,1.3889,23,1,84,1,9,8,0,FM
17,0,0,4,1.1054,0.3538,23,1,85,1,8,3,1,FM
17,0,0,3,1.1304,0.3227,23,1,86,1,8,1,1,FM
17,0,0,2,1.2904,0.2706,23,1,87,1,9,3,1,FM
17,0,0,2,1.1304,0.2798,23,1,88,1,10,9,1,FM
17,0,0,3,1.3989,0.3551,23,1,89,1,11,9,1,FM
17,1,1,4,1.2055,0.4828,23,1,90,1,12,11,1,FM
17,0,1,1,1.4868,0.8239,23,1,91,1,12,11,0,FM
17,1,1,4,1.2257,0.7161,23,1,92,1,11,7,1,FM
17,1,0,4,1.7487,0.2829,23,1,93,1,11,8,0,FM
17,1,0,4,1.0786,0.3569,23,1,94,1,10,8,0,FM
17,1,1,3,1.3203,0.3675,23,1,95,1,9,2,1,FM
17,1,0,4,1.5445,0.409,23,1,96,1,9,8,0,FM
17,0,0,4,0.9751,0.3151,23,1,97,1,8,7,1,FM
17,0,0,1,1.1625,0.6038,23,1,98,1,8,6,1,FM
17,0,0,1,1.3205,0.2413,23,1,99,1,9,1,1,FM
17,1,1,4,1.046,0.3877,23,1,100,1,10,7,1,FM
17,1,0,2,1.0038,0.5628,23,1,101,1,11,10,0,FM
17,1,1,2,1.5125,0.5639,23,1,102,1,10,9,1,FM
17,0,NaN,NaN,2.9939,2.9958,23,1,103,1,10,4,0,FM
17,1,0,3,1.3204,1.1921,23,1,104,1,9,2,0,FM
17,1,0,1,1.089,0.4676,23,1,105,1,8,8,0,FM
17,1,1,4,1.2043,0.4979,23,1,106,1,7,7,1,FM
17,1,0,2,1.0796,0.3124,23,1,107,1,7,4,0,FM
17,1,1,4,1.1521,0.3653,23,1,108,1,6,1,1,FM
17,0,0,1,1.4646,0.6026,23,1,109,1,6,2,1,FM
17,0,1,2,1.0717,0.409,23,1,110,1,7,7,0,FM
17,1,1,3,1.4723,0.6774,23,1,111,1,6,1,1,FM
17,0,0,4,1.1516,0.3448,23,1,112,1,6,5,1,FM
17,0,0,2,1.1092,0.3643,23,1,113,1,7,7,1,FM
17,1,1,3,1.3103,0.4689,23,1,114,1,8,5,1,FM
17,0,0,2,1.1206,0.4795,23,1,115,1,9,4,1,FM
17,1,0,2,1.3538,0.2706,23,1,116,1,10,5,0,FM
17,1,1,3,1.1141,0.3241,23,1,117,1,9,8,1,FM
17,0,0,4,1.4683,0.4306,23,1,118,1,9,6,1,FM
17,1,0,4,1.3964,0.3215,23,1,119,1,10,3,0,FM
17,0,0,4,1.0352,0.3539,23,1,120,1,9,1,1,FM
18,0,0,1,1.1419,0.6345,19,1,1,1,6,4,1,FM
18,1,1,2,1.1101,0.9847,19,1,2,1,6,5,1,FM
18,1,0,1,1.7665,0.4665,19,1,3,1,7,4,0,FM
18,0,0,1,1.2053,0.3953,19,1,4,1,6,5,1,FM
18,1,1,2,1.0573,0.5495,19,1,5,1,6,6,1,FM
18,1,0,1,1.3314,0.8602,19,1,6,1,7,7,0,FM
18,0,0,1,1.0489,0.3539,19,1,7,1,6,2,1,FM
18,0,0,1,1.0149,0.3538,19,1,8,1,6,3,1,FM
18,0,0,1,0.814,0.395,19,1,9,1,7,1,1,FM
18,1,1,4,0.9734,0.9336,19,1,10,1,8,1,1,FM
18,1,1,2,1.2077,0.5626,19,1,11,1,9,6,1,FM
18,1,1,1,1.2053,0.5813,19,1,12,1,10,5,1,FM
18,1,1,2,1.1949,0.7898,19,1,13,1,11,8,1,FM
18,1,1,2,1.4058,0.6738,19,1,14,1,12,12,1,FM
18,0,0,1,1.0041,0.2801,19,1,15,1,12,7,1,FM
18,0,0,1,1.4911,0.3525,19,1,16,1,12,9,1,FM
18,1,1,2,1.0884,0.4264,19,1,17,1,12,2,1,FM
18,1,1,2,1.2157,0.6225,19,1,18,1,12,4,1,FM
18,1,0,1,1.3321,0.3966,19,1,19,1,12,3,0,FM
18,0,1,2,2.2304,0.6773,19,1,20,1,11,3,0,FM
18,0,1,2,2.7102,0.7072,19,1,21,1,10,8,0,FM
18,0,0,1,1.058,0.2707,19,1,22,1,9,9,1,FM
18,0,0,1,1.1648,0.2296,19,1,23,1,9,9,1,FM
18,0,0,1,2.0828,0.2711,19,1,24,1,10,2,1,FM
18,0,1,2,0.8989,0.4384,19,1,25,1,11,7,0,FM
18,1,0,1,1.8848,0.1677,19,1,26,1,10,3,0,FM
18,0,0,1,1.2063,0.3143,19,1,27,1,9,7,1,FM
18,1,1,2,1.4066,0.3648,19,1,28,1,9,7,1,FM
18,1,1,2,2.0831,0.6241,19,1,29,1,10,7,1,FM
18,0,0,1,1.057,0.2707,19,1,30,1,11,8,1,FM
18,0,0,1,0.8878,0.3845,19,1,31,1,12,8,1,FM
18,0,0,1,2.1205,0.8087,19,1,32,1,12,4,1,FM
18,0,0,1,1.3244,0.2282,19,1,33,1,12,12,1,FM
18,1,1,3,0.7724,0.7903,19,1,34,1,12,11,1,FM
18,1,1,3,1.0199,0.4798,19,1,35,1,12,8,1,FM
18,1,1,2,1.4909,0.3844,19,1,36,1,12,11,1,FM
18,1,1,2,1.6065,0.2492,19,1,37,1,12,6,1,FM
18,1,1,2,0.9843,0.2721,19,1,38,1,12,8,1,FM
18,0,1,2,1.3328,0.3868,19,1,39,1,12,1,0,FM
18,0,1,2,1.0147,0.2846,19,1,40,1,11,4,0,FM
18,1,0,1,2.1113,0.2923,19,1,41,1,10,10,0,FM
18,1,0,1,1.6827,0.2706,19,1,42,1,9,4,0,FM
18,1,1,2,0.8936,0.2829,19,1,43,1,8,8,1,FM
18,1,1,2,1.0677,0.3228,19,1,44,1,8,5,1,FM
18,1,0,1,1.6805,0.5506,19,1,45,1,9,6,0,FM
18,0,0,1,2.9821,0.592,19,1,46,1,8,2,1,FM
18,0,0,1,0.8533,0.2829,19,1,47,1,8,5,1,FM
18,0,1,1,1.0564,0.4284,19,1,48,1,9,7,0,FM
18,0,0,1,1.876,0.8103,19,1,49,1,8,3,1,FM
18,0,0,1,1.6067,0.1479,19,1,50,1,8,7,1,FM
18,1,0,1,1.9242,0.1679,19,1,51,1,9,4,0,FM
18,1,1,1,0.6359,0.1868,19,1,52,1,8,7,1,FM
18,0,1,3,1.3644,0.2307,19,1,53,1,8,5,0,FM
18,0,0,2,2.8336,0.6335,19,1,54,1,7,4,1,FM
18,0,0,1,1.1734,0.1878,19,1,55,1,7,1,1,FM
18,1,0,1,1.6103,0.2293,19,1,56,1,8,3,0,FM
18,0,0,1,1.0467,0.28,19,1,57,1,7,4,1,FM
18,1,0,1,2.8327,0.5413,19,1,58,1,7,7,0,FM
18,1,1,3,0.9412,0.5093,19,1,59,1,6,3,1,FM
18,0,0,1,1.1318,0.2095,19,1,60,1,6,4,1,FM
18,0,0,1,1.2897,0.5107,19,1,61,1,7,5,1,FM
18,1,1,4,1.2919,0.5637,19,1,62,1,8,4,1,FM
18,0,0,1,1.2483,0.3862,19,1,63,1,9,9,1,FM
18,0,0,1,0.898,0.2708,19,1,64,1,10,2,1,FM
18,1,0,1,1.1517,0.5942,19,1,65,1,11,8,0,FM
18,0,1,2,0.8942,0.3236,19,1,66,1,10,4,0,FM
18,1,1,4,1.2083,0.5127,19,1,67,1,9,7,1,FM
18,1,1,2,1.2582,0.4688,19,1,68,1,9,7,1,FM
18,1,0,1,1.491,0.241,19,1,69,1,10,10,0,FM
18,1,0,1,1.6494,0.3124,19,1,70,1,9,6,0,FM
18,0,0,1,1.639,0.2725,19,1,71,1,8,4,1,FM
18,0,0,1,0.7297,0.1558,19,1,72,1,8,2,1,FM
18,1,1,2,0.9623,0.3125,19,1,73,1,9,2,1,FM
18,1,1,3,1.0039,0.4259,19,1,74,1,10,6,1,FM
18,0,1,2,2.0081,0.2723,19,1,75,1,11,9,0,FM
18,1,0,1,2.3775,0.6026,19,1,76,1,10,10,0,FM
18,1,1,2,2.1774,0.6257,19,1,77,1,9,6,1,FM
18,1,0,1,1.5536,0.4677,19,1,78,1,9,1,0,FM
18,1,0,1,1.0421,0.2001,19,1,79,1,8,3,0,FM
18,0,1,2,1.5543,0.2389,19,1,80,1,7,3,0,FM
18,0,0,1,1.2486,0.2707,19,1,81,1,6,3,1,FM
18,1,1,4,0.9261,0.5951,19,1,82,1,6,1,1,FM
18,1,1,3,1.005,0.3738,19,1,83,1,7,6,1,FM
18,0,1,2,1.0456,0.293,19,1,84,1,8,2,0,FM
18,0,0,1,1.017,0.1557,19,1,85,1,7,1,1,FM
18,1,0,1,1.133,0.241,19,1,86,1,7,7,0,FM
18,0,0,1,1.0053,0.3657,19,1,87,1,6,1,1,FM
18,1,1,3,1.0476,0.4382,19,1,88,1,6,2,1,FM
18,0,0,1,1.6065,0.1986,19,1,89,1,7,5,1,FM
18,0,1,2,1.2482,0.0435,19,1,90,1,8,4,0,FM
18,1,1,3,0.9307,0.4888,19,1,91,1,7,3,1,FM
18,1,1,3,1.0295,0.2508,19,1,92,1,7,3,1,FM
18,0,0,1,1.0578,0.3247,19,1,93,1,8,4,1,FM
18,1,0,1,2.4729,0.4781,19,1,94,1,9,3,0,FM
18,1,NaN,2,2.9923,0.8223,19,1,95,1,8,4,0,FM
18,1,1,2,1.3229,0.3647,19,1,96,1,7,2,1,FM
18,0,0,1,1.9241,0.408,19,1,97,1,7,2,1,FM
18,1,1,2,1.1003,0.2307,19,1,98,1,8,3,1,FM
18,0,0,1,1.2584,0.3232,19,1,99,1,9,8,1,FM
18,0,1,2,1.2939,0.3153,19,1,100,1,10,8,0,FM
18,1,1,3,1.0467,0.2829,19,1,101,1,9,4,1,FM
18,0,1,2,1.2906,0.2401,19,1,102,1,9,7,0,FM
18,0,0,1,1.5761,0.3969,19,1,103,1,8,7,1,FM
18,1,1,3,0.9312,0.2802,19,1,104,1,8,3,1,FM
18,0,0,1,1.5645,0.168,19,1,105,1,9,8,1,FM
18,0,NaN,1,2.9924,0.3049,19,1,106,1,10,7,0,FM
18,0,0,1,2.0823,0.4796,19,1,107,1,9,6,1,FM
18,0,0,1,1.0147,0.2722,19,1,108,1,9,8,1,FM
18,1,0,1,1.4456,0.1572,19,1,109,1,10,8,0,FM
18,1,1,2,0.6878,0.4688,19,1,110,1,9,2,1,FM
18,1,1,2,1.1319,0.4044,19,1,111,1,9,5,1,FM
18,1,0,1,1.9996,0.3992,19,1,112,1,10,1,0,FM
18,0,0,1,0.7721,0.1878,19,1,113,1,9,2,1,FM
18,0,0,1,0.625,0.2297,19,1,114,1,9,7,1,FM
18,0,0,1,0.6882,0.1986,19,1,115,1,10,3,1,FM
18,0,1,2,1.1748,0.2308,19,1,116,1,11,10,0,FM
18,1,0,2,0.8221,1.8332,19,1,117,1,10,10,0,FM
18,0,0,1,0.8142,0.1971,19,1,118,1,9,1,1,FM
18,0,0,1,1.0488,0.1679,19,1,119,1,9,2,1,FM
18,1,1,2,1.4057,0.2078,19,1,120,1,10,7,1,FM
19,0,0,3,1.1845,0.8656,21,1,1,1,6,4,1,FM
19,1,1,4,0.942,0.5995,21,1,2,1,6,2,1,FM
19,0,0,4,0.8984,0.3568,21,1,3,1,7,2,1,FM
19,1,1,3,1.1638,0.5456,21,1,4,1,8,3,1,FM
19,1,1,4,0.9738,0.3598,21,1,5,1,9,8,1,FM
19,0,1,2,1.3737,0.274,21,1,6,1,10,2,0,FM
19,1,1,2,1.364,0.306,21,1,7,1,9,9,1,FM
19,1,1,3,1.8918,0.8656,21,1,8,1,9,2,1,FM
19,0,0,4,1.1308,0.4289,21,1,9,1,10,5,1,FM
19,0,0,4,2.0884,0.4428,21,1,10,1,11,1,1,FM
19,1,1,2,1.3111,0.3152,21,1,11,1,12,11,1,FM
19,0,0,4,1.4461,0.6779,21,1,12,1,12,6,1,FM
19,1,1,4,1.0924,0.2973,21,1,13,1,12,1,1,FM
19,0,0,3,1.9981,0.4366,21,1,14,1,12,9,1,FM
19,0,0,4,1.3664,0.398,21,1,15,1,12,3,1,FM
19,1,1,4,1.1326,0.3167,21,1,16,1,12,5,1,FM
19,1,1,2,1.3317,0.2739,21,1,17,1,12,5,1,FM
19,0,0,4,0.8249,0.3461,21,1,18,1,12,6,1,FM
19,0,0,4,0.8606,0.3156,21,1,19,1,12,3,1,FM
19,0,1,3,1.6065,0.5855,21,1,20,1,12,4,0,FM
19,1,1,4,1.0465,0.2749,21,1,21,1,11,6,1,FM
19,1,1,2,1.2475,0.1904,21,1,22,1,11,5,1,FM
19,1,1,4,1.0157,0.429,21,1,23,1,12,5,1,FM
19,1,0,2,1.8889,1.1855,21,1,24,1,12,10,0,FM
19,0,1,3,1.3854,0.8654,21,1,25,1,11,5,0,FM
19,1,1,2,1.1641,0.4718,21,1,26,1,10,9,1,FM
19,1,1,4,1.0358,0.3149,21,1,27,1,10,7,1,FM
19,0,0,2,1.9971,0.4705,21,1,28,1,11,5,1,FM
19,0,0,4,0.9199,0.3256,21,1,29,1,12,11,1,FM
19,0,0,4,2.0717,0.5012,21,1,30,1,12,7,1,FM
19,1,0,2,2.0294,0.5441,21,1,31,1,12,3,0,FM
19,0,0,2,1.5547,0.5105,21,1,32,1,11,10,1,FM
19,1,1,4,0.8036,0.3056,21,1,33,1,11,10,1,FM
19,0,0,4,1.1942,0.2738,21,1,34,1,12,6,1,FM
19,1,0,2,1.1736,1.028,21,1,35,1,12,5,0,FM
19,1,1,4,1.3215,0.2845,21,1,36,1,11,10,1,FM
19,1,1,4,1.4792,0.2753,21,1,37,1,11,5,1,FM
19,0,0,2,1.7975,0.2721,21,1,38,1,12,9,1,FM
19,0,0,3,2.101,1.0403,21,1,39,1,12,1,1,FM
19,0,0,4,1.4714,0.3153,21,1,40,1,12,1,1,FM
19,0,0,2,1.2374,0.3033,21,1,41,1,12,6,1,FM
19,1,1,2,0.9712,0.8565,21,1,42,1,12,9,1,FM
19,0,0,2,1.3953,0.7489,21,1,43,1,12,7,1,FM
19,0,1,2,1.7457,0.4088,21,1,44,1,12,3,0,FM
19,1,1,4,1.036,0.306,21,1,45,1,11,7,1,FM
19,0,0,2,1.361,0.3139,21,1,46,1,11,4,1,FM
19,0,1,2,1.7238,1.1032,21,1,47,1,12,12,0,FM
19,1,1,4,1.3068,0.3167,21,1,48,1,11,8,1,FM
19,0,0,4,0.9618,0.3136,21,1,49,1,11,1,1,FM
19,1,0,2,2.3048,0.5429,21,1,50,1,12,4,0,FM
19,0,0,4,0.8884,0.3152,21,1,51,1,11,3,1,FM
19,0,0,4,2.1555,0.6288,21,1,52,1,11,10,1,FM
19,1,1,3,1.6929,0.5668,21,1,53,1,12,5,1,FM
19,0,1,2,1.5217,0.5442,21,1,54,1,12,4,0,FM
19,0,0,4,1.2053,0.3145,21,1,55,1,11,10,1,FM
19,1,1,4,1.0736,0.3889,21,1,56,1,11,6,1,FM
19,1,0,3,1.7234,0.4596,21,1,57,1,12,12,0,FM
19,1,1,4,0.9728,0.3163,21,1,58,1,11,8,1,FM
19,1,0,2,0.9733,0.4274,21,1,59,1,11,11,0,FM
19,1,1,3,1.1324,0.5844,21,1,60,1,10,7,1,FM
19,0,0,4,0.9757,0.3152,21,1,61,1,10,3,1,FM
19,1,1,4,1.2897,0.3494,21,1,62,1,11,4,1,FM
19,0,0,4,1.0042,0.3459,21,1,63,1,12,8,1,FM
19,1,0,1,2.0834,0.3458,21,1,64,1,12,10,0,FM
19,0,0,4,1.9232,0.9772,21,1,65,1,11,10,1,FM
19,0,0,2,1.0581,0.4597,21,1,66,1,11,9,1,FM
19,1,1,2,1.9598,0.515,21,1,67,1,12,4,1,FM
19,1,1,4,1.1761,0.3394,21,1,68,1,12,3,1,FM
19,0,0,3,1.6173,0.439,21,1,69,1,12,1,1,FM
19,1,1,2,2.1561,0.5028,21,1,70,1,12,10,1,FM
19,1,1,4,1.0146,0.4624,21,1,71,1,12,7,1,FM
19,1,0,2,1.2052,0.2325,21,1,72,1,12,4,0,FM
19,1,1,4,0.975,0.3278,21,1,73,1,11,5,1,FM
19,0,0,4,1.4376,0.3137,21,1,74,1,11,1,1,FM
19,1,1,4,1.2273,0.5548,21,1,75,1,12,6,1,FM
19,0,1,4,1.649,0.9029,21,1,76,1,12,9,0,FM
19,0,0,2,1.411,0.3567,21,1,77,1,11,11,1,FM
19,0,0,4,0.9306,0.3873,21,1,78,1,11,11,1,FM
19,1,1,4,0.8143,0.3168,21,1,79,1,12,12,1,FM
19,1,1,3,0.9723,0.67,21,1,80,1,12,7,1,FM
19,1,1,4,0.9416,0.3059,21,1,81,1,12,1,1,FM
19,1,0,1,1.6804,0.5409,21,1,82,1,12,10,0,FM
19,0,0,4,1.5261,0.4691,21,1,83,1,11,1,1,FM
19,1,1,4,1.0044,0.3167,21,1,84,1,11,1,1,FM
19,0,0,2,1.6825,0.5536,21,1,85,1,12,12,1,FM
19,0,0,4,0.9728,0.429,21,1,86,1,12,1,1,FM
19,1,1,2,1.491,0.3565,21,1,87,1,12,5,1,FM
19,0,0,2,1.406,0.6227,21,1,88,1,12,9,1,FM
19,1,1,2,1.4476,0.9478,21,1,89,1,12,11,1,FM
19,1,1,4,1.0041,0.3597,21,1,90,1,12,7,1,FM
19,1,0,2,1.8702,0.4798,21,1,91,1,12,12,0,FM
19,1,1,4,1.0361,0.3382,21,1,92,1,11,6,1,FM
19,1,1,2,2.5735,0.2738,21,1,93,1,11,7,1,FM
19,0,1,3,0.9938,0.7116,21,1,94,1,12,10,0,FM
19,0,1,2,1.5118,0.6687,21,1,95,1,11,5,0,FM
19,0,1,2,1.7222,0.472,21,1,96,1,10,10,0,FM
19,0,0,4,1.243,0.3447,21,1,97,1,9,2,1,FM
19,0,0,3,1.2788,0.3033,21,1,98,1,9,4,1,FM
19,1,1,4,1.2375,0.2749,21,1,99,1,10,4,1,FM
19,1,1,3,1.4265,0.5481,21,1,100,1,11,7,1,FM
19,0,0,3,1.1221,0.6055,21,1,101,1,12,2,1,FM
19,0,0,4,1.0369,0.6776,21,1,102,1,12,6,1,FM
19,1,1,4,0.9538,0.3187,21,1,103,1,12,12,1,FM
19,0,1,2,1.9061,0.3169,21,1,104,1,12,9,0,FM
19,0,0,4,1.4799,0.3565,21,1,105,1,11,8,1,FM
19,1,0,2,1.2265,0.3154,21,1,106,1,11,4,0,FM
19,0,0,4,1.1553,0.3353,21,1,107,1,10,4,1,FM
19,1,1,4,1.0781,0.3491,21,1,108,1,10,9,1,FM
19,0,0,2,1.7138,0.3136,21,1,109,1,11,6,1,FM
19,0,0,4,1.2371,0.3476,21,1,110,1,12,1,1,FM
19,0,0,4,1.5882,0.3459,21,1,111,1,12,6,1,FM
19,0,0,1,1.8304,0.3873,21,1,112,1,12,10,1,FM
19,0,0,4,1.1947,0.3137,21,1,113,1,12,8,1,FM
19,0,0,3,1.5599,0.4274,21,1,114,1,12,2,1,FM
19,1,1,4,1.348,0.3474,21,1,115,1,12,7,1,FM
