Subj_idx,Stimulus,Response,Confidence,RT_dec,Load,Condition,Accuracy,Task,Block
1,-45,-45,2,0.628864520999741,NaN,0.5,1,percept,2
1,45,45,1,1.76469018399985,NaN,0.5,1,percept,2
1,45,-45,2,2.33213161700041,NaN,0.5,0,percept,2
1,45,45,2,1.26396643700082,NaN,0.5,1,percept,2
1,-45,-45,1,1.06626900900028,NaN,0.5,1,percept,2
1,45,-45,2,0.57905873800064,NaN,1,0,percept,2
1,-45,45,2,1.54927731900079,NaN,1,0,percept,2
1,-45,-45,1,0.537682762000259,NaN,0.5,1,percept,2
1,45,45,2,1.428969693,NaN,0.5,1,percept,2
1,-45,-45,1,0.585145844999715,NaN,1,1,percept,2
1,45,45,1,1.03481271200053,NaN,0.5,1,percept,2
1,-45,45,1,0.881069568000385,NaN,0.5,0,percept,2
1,45,45,2,0.636205116000383,NaN,1,1,percept,2
1,-45,-45,2,1.04095676500037,NaN,1,1,percept,2
1,-45,45,2,0.822610738000549,NaN,1,0,percept,2
1,45,-45,1,0.826138809999975,NaN,1,0,percept,2
1,-45,-45,2,0.565189457000088,NaN,0.5,1,percept,2
1,-45,45,2,0.674453646000075,NaN,1,0,percept,2
1,45,45,2,1.81410708600015,NaN,0.5,1,percept,2
1,-45,-45,1,0.626094608999665,NaN,1,1,percept,2
1,-45,45,2,0.988156214999435,NaN,1,0,percept,2
1,45,45,1,0.752752049999799,NaN,1,1,percept,2
1,-45,-45,1,0.899613482000859,NaN,1,1,percept,2
1,-45,-45,1,0.581667643000401,NaN,0.5,1,percept,2
1,-45,-45,1,0.540329261000807,NaN,1,1,percept,2
1,-45,45,1,0.991454427999997,NaN,1,0,percept,2
1,45,45,1,0.666847812000015,NaN,0.5,1,percept,2
1,45,45,1,0.894986960999631,NaN,1,1,percept,2
1,-45,45,1,0.875369547000446,NaN,0.5,0,percept,2
1,45,45,1,0.673502170000575,NaN,0.5,1,percept,2
1,45,45,1,0.592049296000368,NaN,0.5,1,percept,2
1,-45,-45,1,0.53995858700091,NaN,0.5,1,percept,2
1,-45,-45,1,0.614169847999619,NaN,0.5,1,percept,2
1,45,-45,1,1.43055928600006,NaN,1,0,percept,2
1,45,45,1,0.587276591000773,NaN,1,1,percept,2
1,-45,45,1,0.676279570000588,NaN,1,0,percept,2
1,45,45,1,0.646724950000134,NaN,0.5,1,percept,2
1,-45,45,1,1.34298122400014,NaN,1,0,percept,2
1,-45,-45,1,1.14536449699972,NaN,1,1,percept,2
1,-45,45,1,0.630485328000759,NaN,0.5,0,percept,2
1,45,45,1,0.670331071000874,NaN,0.5,1,percept,2
1,45,-45,1,1.0592001820005,NaN,1,0,percept,2
1,45,45,1,0.642615890000343,NaN,0.5,1,percept,2
1,45,-45,1,0.517566183000781,NaN,0.5,0,percept,2
1,-45,45,1,0.768903371999841,NaN,0.5,0,percept,2
1,-45,-45,1,0.611391091000769,NaN,0.5,1,percept,2
1,45,45,1,0.978646362000291,NaN,1,1,percept,2
1,-45,-45,1,0.890081698000358,NaN,0.5,1,percept,2
1,45,45,1,0.533844478999526,NaN,0.5,1,percept,2
1,-45,45,1,0.961220846000288,NaN,0.5,0,percept,2
1,45,-45,1,0.750294348000352,NaN,0.5,0,percept,2
1,-45,-45,1,1.4202965049999,NaN,0.5,1,percept,2
1,-45,45,1,0.951891462999811,NaN,1,0,percept,2
1,-45,-45,1,1.12430110600053,NaN,0.5,1,percept,2
1,-45,45,1,0.698625599000479,NaN,1,0,percept,2
1,45,45,1,0.864041974999964,NaN,0.5,1,percept,2
1,45,45,1,0.767984451000302,NaN,0.5,1,percept,2
1,45,45,1,0.601137153000309,NaN,0.5,1,percept,2
1,45,45,3,0.798507172999962,NaN,1,1,percept,2
1,45,45,3,0.635489150000467,NaN,0.5,1,percept,2
1,45,45,2,0.608961710000585,NaN,0.5,1,percept,2
1,45,45,3,0.59881423600018,NaN,0.5,1,percept,2
1,-45,45,2,0.679679266000676,NaN,1,0,percept,2
1,45,45,2,0.589169738999772,NaN,1,1,percept,2
1,45,45,2,0.561188165000203,NaN,0.5,1,percept,2
1,-45,-45,1,1.25522837800054,NaN,1,1,percept,2
1,45,45,1,1.61429336899982,NaN,0.5,1,percept,2
1,-45,-45,1,0.774411373000476,NaN,0.5,1,percept,2
1,45,45,2,0.564512086000832,NaN,0.5,1,percept,2
1,45,-45,1,0.961111384000105,NaN,1,0,percept,2
1,-45,45,1,0.830048490000081,NaN,1,0,percept,2
1,-45,45,1,0.7186182559999,NaN,1,0,percept,2
1,45,45,1,0.566478235000432,NaN,1,1,percept,2
1,45,-45,1,1.04799306500081,NaN,0.5,0,percept,2
1,45,-45,1,0.876491178999458,NaN,1,0,percept,2
1,-45,45,1,1.07879585700084,NaN,1,0,percept,2
1,-45,45,1,0.60197012000026,NaN,0.5,0,percept,2
1,45,-45,1,1.34010036600012,NaN,0.5,0,percept,2
1,-45,45,1,0.669149080999887,NaN,1,0,percept,2
1,45,-45,1,0.679431796000245,NaN,1,0,percept,2
1,-45,45,1,0.470405911000853,NaN,0.5,0,percept,2
1,45,45,1,0.762964014000318,NaN,1,1,percept,2
1,45,45,1,0.638016896999943,NaN,1,1,percept,2
1,-45,45,1,0.726332218000607,NaN,0.5,0,percept,2
1,-45,-45,1,1.6473663250008,NaN,0.5,1,percept,2
1,-45,45,1,0.674498734000736,NaN,0.5,0,percept,2
1,-45,-45,1,0.80534500199974,NaN,0.5,1,percept,2
1,45,45,1,0.735279872999854,NaN,0.5,1,percept,2
1,-45,-45,2,1.02917049100051,NaN,1,1,percept,2
1,-45,-45,2,0.843597965999834,NaN,1,1,percept,2
1,-45,45,2,1.06134073500016,NaN,0.5,0,percept,2
2,45,-45,1,1.51704960799998,NaN,0.5,0,percept,1
2,45,45,1,1.02596412799994,NaN,1,1,percept,1
2,-45,-45,2,1.09581224499993,NaN,1,1,percept,1
2,-45,45,2,0.678770019000012,NaN,0.5,0,percept,1
2,45,45,2,0.749224505000029,NaN,1,1,percept,1
2,-45,-45,2,0.967036879000261,NaN,1,1,percept,1
2,45,45,2,0.581177040000057,NaN,1,1,percept,1
2,45,45,2,0.606748412000115,NaN,1,1,percept,1
2,-45,-45,3,0.859588778999978,NaN,1,1,percept,1
2,45,45,3,0.565527900000006,NaN,1,1,percept,1
2,45,-45,2,0.447741682000014,NaN,1,0,percept,1
2,-45,45,2,0.559182832000033,NaN,0.5,0,percept,1
2,-45,-45,2,0.775153572999898,NaN,1,1,percept,1
2,45,45,2,0.724594399000125,NaN,1,1,percept,1
2,45,45,2,0.91159538900024,NaN,0.5,1,percept,1
2,45,45,2,0.534262035999973,NaN,1,1,percept,1
2,-45,45,2,0.55546581700014,NaN,1,0,percept,1
2,-45,-45,2,0.622762871000077,NaN,0.5,1,percept,1
2,-45,45,2,0.567348109000022,NaN,0.5,0,percept,1
2,45,45,2,0.524234360000037,NaN,0.5,1,percept,1
2,45,45,2,0.557647677999967,NaN,0.5,1,percept,1
2,45,-45,3,1.39014512800009,NaN,0.5,0,percept,1
2,45,45,3,0.485394478999979,NaN,0.5,1,percept,1
2,-45,45,3,0.451191927000082,NaN,1,0,percept,1
2,-45,45,2,2.17071840099993,NaN,0.5,0,percept,1
2,-45,45,2,0.594710175000046,NaN,1,0,percept,1
2,45,45,2,0.636280844999874,NaN,0.5,1,percept,1
2,45,45,2,0.509167735000119,NaN,0.5,1,percept,1
2,45,-45,3,1.38717790200008,NaN,1,0,percept,1
2,45,45,3,0.483207549000099,NaN,1,1,percept,1
2,-45,45,3,0.698771437999994,NaN,1,0,percept,1
2,-45,45,2,0.57167581900012,NaN,1,0,percept,1
2,45,45,2,0.487907684999982,NaN,0.5,1,percept,1
2,45,45,2,0.499863802000164,NaN,1,1,percept,1
2,-45,-45,2,0.830620695000107,NaN,1,1,percept,1
2,45,-45,1,1.22692704100018,NaN,0.5,0,percept,1
2,-45,45,2,0.516704813999922,NaN,1,0,percept,1
2,-45,-45,2,0.700407600000062,NaN,1,1,percept,1
2,-45,-45,2,1.08544896400008,NaN,1,1,percept,1
2,45,45,2,0.487972286000058,NaN,1,1,percept,1
2,45,-45,2,0.53138661800017,NaN,1,0,percept,1
2,-45,45,2,0.542111949999935,NaN,1,0,percept,1
2,-45,-45,2,0.513100560000112,NaN,0.5,1,percept,1
2,45,45,3,0.562070286000107,NaN,0.5,1,percept,1
2,45,-45,3,0.529287672000009,NaN,0.5,0,percept,1
2,-45,-45,3,0.748567267999988,NaN,0.5,1,percept,1
2,-45,-45,3,0.527589627000225,NaN,1,1,percept,1
2,45,-45,3,0.466879355000174,NaN,0.5,0,percept,1
2,45,45,3,0.523754709000059,NaN,1,1,percept,1
2,-45,-45,3,0.641700690000107,NaN,0.5,1,percept,1
2,45,-45,3,0.662301034000166,NaN,0.5,0,percept,1
2,-45,-45,3,0.462004810000053,NaN,1,1,percept,1
2,-45,-45,2,1.33482943200011,NaN,1,1,percept,1
2,45,-45,3,0.524153400000159,NaN,1,0,percept,1
2,45,-45,3,0.567501811000056,NaN,1,0,percept,1
2,45,-45,3,0.527457075000029,NaN,1,0,percept,1
2,45,-45,3,0.436016100000188,NaN,1,0,percept,1
2,45,-45,3,0.3783719810001,NaN,0.5,0,percept,1
2,45,-45,3,0.396315374000096,NaN,0.5,0,percept,1
2,-45,-45,3,0.438336328999867,NaN,0.5,1,percept,1
2,45,45,3,0.57008878900001,NaN,0.5,1,percept,1
2,-45,-45,3,0.611663746999966,NaN,0.5,1,percept,1
2,-45,-45,2,0.559015830000135,NaN,0.5,1,percept,1
2,-45,-45,2,0.431360372999961,NaN,1,1,percept,1
2,-45,-45,2,0.464770061000081,NaN,1,1,percept,1
2,45,-45,2,0.421840750999991,NaN,1,0,percept,1
2,45,-45,2,0.423309539999991,NaN,1,0,percept,1
2,45,-45,2,0.704011991000016,NaN,1,0,percept,1
2,-45,-45,2,0.700968568000235,NaN,0.5,1,percept,1
2,45,45,3,0.591723866999928,NaN,1,1,percept,1
2,-45,-45,2,0.971268275000057,NaN,0.5,1,percept,1
2,45,-45,2,1.04868203900014,NaN,0.5,0,percept,1
2,45,-45,2,0.539885256000161,NaN,0.5,0,percept,1
2,45,-45,3,0.387718629000119,NaN,0.5,0,percept,1
2,-45,-45,3,0.481514559000061,NaN,1,1,percept,1
2,45,-45,2,0.87074977400016,NaN,0.5,0,percept,1
2,45,-45,2,0.567755224000166,NaN,1,0,percept,1
2,-45,-45,2,0.421534570000176,NaN,1,1,percept,1
2,-45,-45,2,0.429790740000044,NaN,1,1,percept,1
2,-45,-45,1,1.22370791899993,NaN,0.5,1,percept,1
2,45,-45,2,1.06598174999999,NaN,0.5,0,percept,1
2,-45,-45,2,0.46439268600011,NaN,1,1,percept,1
2,45,-45,2,0.465107554000042,NaN,0.5,0,percept,1
2,-45,-45,2,0.452528112000209,NaN,0.5,1,percept,1
2,-45,-45,2,0.429276221999999,NaN,0.5,1,percept,1
2,45,-45,2,0.596862583000075,NaN,1,0,percept,1
2,45,-45,2,0.727533159999894,NaN,1,0,percept,1
2,45,-45,2,0.590279712999973,NaN,0.5,0,percept,1
2,-45,-45,2,0.397374152000111,NaN,1,1,percept,1
2,-45,-45,2,0.411147873000118,NaN,0.5,1,percept,1
2,45,-45,2,0.483358700000281,NaN,1,0,percept,1
2,45,-45,2,0.594290103000048,NaN,0.5,0,percept,1
2,-45,-45,2,0.461696333000191,NaN,1,1,percept,1
2,45,-45,2,0.64642324600004,NaN,1,0,percept,1
2,-45,-45,2,0.474572353999974,NaN,0.5,1,percept,1
2,45,-45,2,0.788768452999875,NaN,0.5,0,percept,1
2,45,-45,1,0.658669516000145,NaN,1,0,percept,1
2,45,-45,1,0.544239662000109,NaN,0.5,0,percept,1
2,45,-45,1,0.553683080000155,NaN,1,0,percept,1
2,45,-45,1,0.74967548099994,NaN,1,0,percept,1
2,-45,-45,2,0.830825819000211,NaN,0.5,1,percept,1
2,45,-45,1,1.04922326700012,NaN,0.5,0,percept,1
2,-45,-45,1,0.909511510000129,NaN,0.5,1,percept,1
2,-45,-45,1,0.538445960000217,NaN,0.5,1,percept,1
2,-45,-45,1,0.711098333000109,NaN,0.5,1,percept,1
2,-45,-45,2,0.884912695000139,NaN,0.5,1,percept,1
2,-45,-45,2,0.612379164999993,NaN,0.5,1,percept,1
2,45,-45,2,1.16392946800011,NaN,0.5,0,percept,1
2,-45,-45,1,0.546678732999908,NaN,1,1,percept,1
2,45,-45,1,0.502651771000046,NaN,1,0,percept,1
2,-45,-45,2,0.892487217000053,NaN,1,1,percept,1
2,45,-45,1,0.854369401000213,NaN,0.5,0,percept,1
2,-45,-45,1,0.896750822000058,NaN,0.5,1,percept,1
2,45,45,3,1.67334010900004,NaN,0.5,1,percept,1
2,45,45,2,0.828951190000225,NaN,1,1,percept,1
2,45,-45,2,1.09045023199997,NaN,1,0,percept,1
2,-45,-45,1,0.852992671000266,NaN,0.5,1,percept,1
2,45,45,2,1.18518001000007,NaN,0.5,1,percept,1
2,-45,45,2,0.531391443000075,NaN,1,0,percept,1
2,-45,-45,2,0.78463389500007,NaN,1,1,percept,1
2,-45,-45,2,0.735961061000125,NaN,1,1,percept,1
2,45,45,2,0.599152547000131,NaN,1,1,percept,1
2,45,45,2,0.561957567000036,NaN,1,1,percept,1
2,-45,-45,1,1.22509231100003,NaN,0.5,1,percept,1
2,-45,45,2,1.03888913900005,NaN,0.5,0,percept,1
2,-45,45,2,0.713984397000104,NaN,1,0,percept,1
2,-45,-45,2,0.83143231400004,NaN,1,1,percept,1
2,-45,-45,2,0.665714535000006,NaN,1,1,percept,1
2,-45,-45,2,0.67912939200005,NaN,0.5,1,percept,1
2,-45,45,2,0.697397199000079,NaN,0.5,0,percept,1
2,45,45,2,0.499205146000122,NaN,0.5,1,percept,1
2,45,45,2,0.643545534000168,NaN,0.5,1,percept,1
2,-45,45,2,0.449504954000076,NaN,1,0,percept,1
2,45,45,2,0.544488575000059,NaN,0.5,1,percept,1
2,-45,-45,1,0.748515218999955,NaN,1,1,percept,1
2,45,45,1,0.795030322999992,NaN,0.5,1,percept,1
2,45,45,1,0.569839625000213,NaN,1,1,percept,1
2,-45,-45,1,0.805228323000165,NaN,1,1,percept,1
2,-45,45,1,0.846914540000171,NaN,1,0,percept,1
2,-45,-45,1,0.751608748000081,NaN,0.5,1,percept,1
2,45,-45,1,0.741060423000135,NaN,1,0,percept,1
2,-45,-45,1,1.36609298400003,NaN,0.5,1,percept,1
2,45,45,2,1.06173427400017,NaN,0.5,1,percept,1
2,-45,-45,2,1.69577287000016,NaN,0.5,1,percept,1
2,45,45,2,0.572742116999962,NaN,0.5,1,percept,1
2,-45,-45,2,0.603102798000009,NaN,1,1,percept,1
2,-45,-45,2,0.612088876999906,NaN,1,1,percept,1
2,-45,-45,1,1.13991206399987,NaN,0.5,1,percept,1
2,45,-45,2,0.919739299999947,NaN,0.5,0,percept,1
2,45,-45,2,0.609734892000006,NaN,1,0,percept,1
2,45,-45,2,0.819198136000068,NaN,0.5,0,percept,1
2,45,-45,2,0.558331190000217,NaN,1,0,percept,1
2,45,-45,2,0.570886660000042,NaN,0.5,0,percept,1
2,45,-45,1,1.26093382400018,NaN,1,0,percept,1
2,-45,45,2,0.570117363999998,NaN,1,0,percept,1
2,-45,-45,2,0.995723704000284,NaN,1,1,percept,1
2,45,-45,2,0.705242020000014,NaN,0.5,0,percept,1
2,-45,-45,2,0.575108127000021,NaN,0.5,1,percept,1
2,45,-45,2,0.521214282000074,NaN,0.5,0,percept,1
2,-45,-45,2,0.426143933000048,NaN,0.5,1,percept,1
2,0,1,1,1.68478560800008,1,1,0,wm,1
2,1,0,4,1.51037058300017,1,0.5,0,wm,1
2,1,0,4,3.2279614250001,1,0.5,0,wm,1
2,1,0,4,1.21158066700013,1,1,0,wm,1
2,1,0,2,2.05791173500006,1,1,0,wm,1
2,0,1,2,1.84496598300007,1,0.5,0,wm,1
2,0,0,3,1.26646996700015,1,1,1,wm,1
2,1,1,3,1.77228137100019,1,0.5,1,wm,1
2,1,1,3,1.52794577100008,1,0.5,1,wm,1
2,1,1,2,1.40198743500014,1,0.5,1,wm,1
2,1,1,2,1.16283200600014,1,0.5,1,wm,1
2,0,1,2,0.660680367000168,1,1,0,wm,1
2,0,0,2,3.02019050800004,1,0.5,1,wm,1
2,0,1,2,1.22143861500012,1,1,0,wm,1
2,1,0,1,0.898657500000127,1,1,0,wm,1
2,1,1,3,1.27416437400007,1,0.5,1,wm,1
2,0,1,1,1.47668485500003,1,0.5,0,wm,1
2,0,1,3,1.04021245300009,1,1,0,wm,1
2,1,0,3,1.33306446600022,1,1,0,wm,1
2,1,1,2,1.2153141470003,1,0.5,1,wm,1
2,1,1,3,1.12309482100022,1,1,1,wm,1
2,1,1,3,1.15639826000006,1,0.5,1,wm,1
2,1,0,3,1.13475094,1,1,0,wm,1
2,1,0,3,1.36186738800006,1,0.5,0,wm,1
2,1,0,3,1.01806954400013,1,0.5,0,wm,1
2,0,0,3,1.15010749800012,1,0.5,1,wm,1
2,1,0,3,1.03922087900014,1,0.5,0,wm,1
2,0,0,2,1.3634107920002,1,0.5,1,wm,1
2,1,0,2,0.941457537000133,1,1,0,wm,1
2,0,1,2,1.47372486500012,1,1,0,wm,1
2,1,1,2,0.807511924999972,1,1,1,wm,1
2,0,0,2,1.5924184590001,1,0.5,1,wm,1
2,0,0,3,1.02291175900018,1,0.5,1,wm,1
2,1,1,3,1.07003902500014,1,0.5,1,wm,1
2,0,0,3,2.18871056300009,1,0.5,1,wm,1
2,0,0,2,1.31695635000005,1,0.5,1,wm,1
2,0,0,2,1.67090891899988,1,1,1,wm,1
2,1,1,2,1.02883825500021,1,1,1,wm,1
2,0,0,2,1.30822617900048,1,0.5,1,wm,1
2,0,1,1,2.10387214299999,1,1,0,wm,1
2,0,1,1,0.901194687000498,1,0.5,0,wm,1
2,0,1,1,1.29136475200039,1,1,0,wm,1
2,1,1,1,1.41458760900014,1,1,1,wm,1
2,0,1,2,2.1026546359999,1,0.5,0,wm,1
2,0,1,2,1.35331076900002,1,0.5,0,wm,1
2,0,0,1,1.50279861300032,1,0.5,1,wm,1
2,0,0,1,1.42337891199986,1,0.5,1,wm,1
2,1,0,1,1.52372243299988,1,0.5,0,wm,1
2,0,1,1,1.63234197800011,1,1,0,wm,1
2,1,1,1,2.02087432799999,1,0.5,1,wm,1
2,0,0,2,1.55942752100009,1,1,1,wm,1
2,0,0,2,1.98771126199972,1,0.5,1,wm,1
2,1,0,2,2.10059685600027,1,0.5,0,wm,1
2,0,0,2,1.61358153299989,1,0.5,1,wm,1
2,0,0,2,1.37932799999999,1,1,1,wm,1
2,0,1,2,1.39414949899992,1,1,0,wm,1
2,0,0,2,1.48964305400023,1,1,1,wm,1
2,1,1,1,4.45429478799997,1,1,1,wm,1
2,0,1,2,1.19324882699993,1,0.5,0,wm,1
2,0,1,3,1.47983705900015,1,1,0,wm,1
2,0,0,1,2.70158097000012,3,1,1,wm,2
2,1,0,1,1.77173075100018,3,1,0,wm,2
2,1,1,1,3.49909935699998,3,1,1,wm,2
2,0,0,1,1.55357823999975,3,0.5,1,wm,2
2,0,0,2,1.89320006700018,3,0.5,1,wm,2
2,1,0,2,2.77635171300017,3,0.5,0,wm,2
2,0,0,2,1.28234373499981,3,0.5,1,wm,2
2,0,0,3,2.42363675600018,3,1,1,wm,2
2,0,0,3,1.843384797,3,0.5,1,wm,2
2,0,1,2,2.70245478900006,3,1,0,wm,2
2,0,0,2,2.30059745700009,3,0.5,1,wm,2
2,0,0,2,1.72564054800023,3,1,1,wm,2
2,1,1,2,1.38093028799994,3,1,1,wm,2
2,0,0,2,1.71353235800007,3,1,1,wm,2
2,0,0,2,1.75020614000005,3,0.5,1,wm,2
2,1,1,2,4.14631667900039,3,0.5,1,wm,2
2,1,1,2,1.76503047200049,3,0.5,1,wm,2
2,1,1,2,1.53279554700021,3,0.5,1,wm,2
2,0,0,2,2.03943934500012,3,0.5,1,wm,2
2,0,1,1,0.544001516000208,3,0.5,0,wm,2
2,1,1,2,2.45850656500033,3,1,1,wm,2
2,0,0,2,2.3888185210003,3,0.5,1,wm,2
2,1,0,2,2.20457493200001,3,0.5,0,wm,2
2,1,0,2,3.28661235400023,3,0.5,0,wm,2
2,0,1,2,2.62735815800033,3,1,0,wm,2
2,0,0,1,2.30416556800037,3,1,1,wm,2
2,1,0,1,1.5333088250004,3,0.5,0,wm,2
2,1,4,2,1.56796389300007,3,1,1,wm,2
2,1,1,2,2.63957548200005,3,0.5,1,wm,2
2,1,0,2,0.464821712999765,3,0.5,0,wm,2
2,0,1,2,1.54914621700027,3,0.5,0,wm,2
2,1,0,1,2.1168849730002,3,0.5,0,wm,2
2,0,0,2,1.91018328100017,3,1,1,wm,2
2,0,0,2,1.57720922699991,3,1,1,wm,2
2,0,1,1,0.403913718999775,3,0.5,0,wm,2
2,0,0,2,1.98200220499984,3,1,1,wm,2
2,0,1,2,2.19934505099991,3,0.5,0,wm,2
2,1,1,2,2.389015621,3,0.5,1,wm,2
2,0,0,2,2.27594958400005,3,0.5,1,wm,2
2,0,1,2,2.22138935300018,3,0.5,0,wm,2
2,0,0,1,1.71086733399989,3,1,1,wm,2
2,0,1,1,1.81321659900004,3,0.5,0,wm,2
2,0,1,1,1.74525328500022,3,1,0,wm,2
2,0,0,2,2.36327699699996,3,1,1,wm,2
2,1,0,1,1.32675243100039,3,0.5,0,wm,2
2,0,1,2,1.28700181700015,3,1,0,wm,2
2,1,1,1,1.05322950500022,3,1,1,wm,2
2,1,0,2,1.41368317600018,3,1,0,wm,2
2,1,1,2,2.83351274000006,3,1,1,wm,2
2,0,1,2,1.36109966200047,3,0.5,0,wm,2
2,1,1,2,1.02215187599995,3,1,1,wm,2
2,0,1,2,1.35769651800001,3,1,0,wm,2
2,1,0,2,4.04837764800004,3,0.5,0,wm,2
2,0,0,2,1.60900428900004,3,0.5,1,wm,2
2,0,0,1,1.36775903500029,3,0.5,1,wm,2
2,0,0,2,2.1493360139998,3,1,1,wm,2
2,0,0,2,2.14136590100043,3,1,1,wm,2
2,0,0,2,1.82191964699996,3,0.5,1,wm,2
2,0,0,2,2.18834381800025,3,1,1,wm,2
2,1,1,1,1.59883837900043,3,0.5,1,wm,2
2,1,1,3,1.39636977800046,1,1,1,wm,3
2,1,1,2,1.14705115200013,1,1,1,wm,3
2,0,0,3,1.84044817299991,1,0.5,1,wm,3
2,0,0,3,1.46624942800008,1,0.5,1,wm,3
2,0,0,2,8.80283833900012,1,0.5,1,wm,3
2,0,1,2,1.73810768600015,1,0.5,0,wm,3
2,0,1,2,1.27082197100026,1,0.5,0,wm,3
2,1,0,2,1.196236107,1,1,0,wm,3
2,1,0,2,1.3303141639999,1,1,0,wm,3
2,0,0,2,1.88474914800008,1,1,1,wm,3
2,0,0,2,1.40764007600001,1,0.5,1,wm,3
2,0,0,2,1.37121181200018,1,1,1,wm,3
2,1,0,2,1.33728342100039,1,0.5,0,wm,3
2,0,1,2,1.50950052200051,1,0.5,0,wm,3
2,1,1,2,1.72436420099984,1,1,1,wm,3
2,1,1,2,1.59839264500033,1,0.5,1,wm,3
2,1,0,2,1.65553136300014,1,0.5,0,wm,3
2,0,1,2,1.78745997299984,1,0.5,0,wm,3
2,1,0,2,1.349449671,1,1,0,wm,3
2,0,0,3,1.194371606,1,0.5,1,wm,3
2,0,1,2,1.21823636699992,1,0.5,0,wm,3
2,0,1,2,1.54670345900013,1,0.5,0,wm,3
2,0,0,2,1.48515555199992,1,0.5,1,wm,3
2,0,1,2,1.31833654100001,1,1,0,wm,3
2,0,0,2,1.29054896200023,1,1,1,wm,3
2,0,1,2,1.72001466999973,1,1,0,wm,3
2,1,1,3,1.30058130099997,1,1,1,wm,3
2,1,1,3,1.12216275499986,1,0.5,1,wm,3
2,0,0,3,1.88300653000033,1,1,1,wm,3
2,1,0,3,1.39154061500039,1,0.5,0,wm,3
2,1,1,2,1.67828121699995,1,1,1,wm,3
2,1,1,2,1.51096791999998,1,1,1,wm,3
2,0,0,2,1.789900794,1,0.5,1,wm,3
2,1,1,2,1.19815955700005,1,1,1,wm,3
2,1,1,2,1.32718831700049,1,1,1,wm,3
2,1,0,2,1.45624610999994,1,1,0,wm,3
2,0,0,2,1.34551742800022,1,1,1,wm,3
2,1,0,2,1.14793936100023,1,1,0,wm,3
2,0,1,2,1.38764980700034,1,1,0,wm,3
2,1,0,2,1.5575379310003,1,1,0,wm,3
2,0,1,2,1.49723864599991,1,0.5,0,wm,3
2,0,1,2,1.56872584500024,1,1,0,wm,3
2,0,0,2,1.23160824200022,1,0.5,1,wm,3
2,1,0,2,1.18529521299979,1,1,0,wm,3
2,1,1,2,1.22482694000018,1,0.5,1,wm,3
2,0,1,1,1.31191092100016,1,1,0,wm,3
2,0,0,2,1.02621570100018,1,0.5,1,wm,3
2,0,0,2,0.939250018000166,1,1,1,wm,3
2,0,0,2,1.22752018799974,1,1,1,wm,3
2,0,0,2,1.68270506900035,1,1,1,wm,3
2,0,0,2,1.10219645500001,1,0.5,1,wm,3
2,0,0,2,1.75726009900018,1,0.5,1,wm,3
2,0,0,2,0.87766999600035,1,0.5,1,wm,3
2,0,0,2,0.893505063000248,1,0.5,1,wm,3
2,1,1,2,1.1618687160003,1,1,1,wm,3
2,1,0,2,0.851040500000181,1,1,0,wm,3
2,0,1,2,1.13297459200021,1,0.5,0,wm,3
2,1,0,2,0.786272327000006,1,1,0,wm,3
2,0,0,2,1.05091294000022,1,0.5,1,wm,3
2,1,0,2,1.14920463600038,1,0.5,0,wm,3
2,1,1,1,1.31809448200011,3,0.5,1,wm,4
2,1,1,1,1.03903181799978,3,1,1,wm,4
2,0,0,1,0.274024825000197,3,0.5,1,wm,4
2,0,0,1,2.06770201400013,3,0.5,1,wm,4
2,1,0,1,2.20880340500025,3,1,0,wm,4
2,0,0,1,1.84523720300012,3,1,1,wm,4
2,1,1,1,1.8456721030002,3,0.5,1,wm,4
2,0,1,1,1.00569128300003,3,0.5,0,wm,4
2,1,1,1,1.01448637900012,3,0.5,1,wm,4
2,0,1,1,1.12385572400035,3,1,0,wm,4
2,1,0,1,0.854865249999875,3,1,0,wm,4
2,1,1,2,0.670465212000181,3,1,1,wm,4
2,1,1,1,0.634982714000216,3,0.5,1,wm,4
2,1,1,2,0.797291748000134,3,0.5,1,wm,4
2,0,1,2,0.848017869000159,3,1,0,wm,4
2,0,1,2,0.538739802000237,3,0.5,0,wm,4
2,1,1,2,0.715128467000341,3,0.5,1,wm,4
2,1,1,1,0.326205996000226,3,1,1,wm,4
2,1,1,2,1.91722413200023,3,1,1,wm,4
2,0,1,2,1.44750699099995,3,0.5,0,wm,4
2,0,0,2,1.38092568299999,3,0.5,1,wm,4
2,0,1,2,1.33423013299989,3,0.5,0,wm,4
2,1,0,3,1.23459038700003,3,0.5,0,wm,4
2,1,1,2,1.27191549400004,3,0.5,1,wm,4
2,1,0,2,1.65270068200016,3,0.5,0,wm,4
2,0,0,2,1.18061502000046,3,1,1,wm,4
2,0,0,2,1.56514066000045,3,1,1,wm,4
2,0,0,2,0.964510707000045,3,1,1,wm,4
2,0,0,2,1.12092459999985,3,0.5,1,wm,4
2,1,0,2,0.350748801999998,3,0.5,0,wm,4
2,1,0,2,1.53809907500045,3,1,0,wm,4
2,1,4,2,1.65513804300008,3,0.5,0,wm,4
2,1,4,2,1.33815622300017,3,1,0,wm,4
2,0,1,1,1.15643783899941,3,0.5,0,wm,4
2,1,0,3,1.2643522999997,3,1,0,wm,4
2,1,0,2,1.65067195000029,3,0.5,0,wm,4
2,1,0,2,1.46254144700106,3,0.5,0,wm,4
2,1,1,2,1.33081105500059,3,0.5,1,wm,4
2,0,1,2,1.40141800700076,3,1,0,wm,4
